property_id,zip,zip_truth_rate,fema_zip_flood_rate,flooded_truth,raw_flood_score,impact_class
HARV-00041,77092,0.051518119490695395,0.051518119490695395,1,0.0,Remote-Deny
HARV-00042,77433,0.009332949787451658,0.009332949787451658,0,0.0,Remote-Deny
HARV-00043,77433,0.009332949787451658,0.009332949787451658,0,0.0,Remote-Deny
HARV-00044,77449,0.005841453031879671,0.005841453031879671,0,0.0,Remote-Deny
HARV-00045,77055,0.010185185185185186,0.010185185185185186,0,0.0,Remote-Deny
HARV-00046,77064,0.003712429499535946,0.003712429499535946,0,0.0,Remote-Deny
HARV-00047,77494,0.004935030843942775,0.004935030843942775,0,0.0,Remote-Deny
HARV-00048,77083,0.006111202051617831,0.006111202051617831,0,0.0,Remote-Deny
HARV-00050,77074,0.19030222517436068,0.19030222517436068,1,0.0,Remote-Deny
HARV-00051,77494,0.004935030843942775,0.004935030843942775,0,0.0,Remote-Deny
HARV-00052,77092,0.051518119490695395,0.051518119490695395,1,0.0,Remote-Deny
HARV-00053,77080,0.011360297718147096,0.011360297718147096,0,0.0,Remote-Deny
HARV-00054,77099,0.04039958865873365,0.04039958865873365,1,0.0,Remote-Deny
HARV-00055,77407,0.008085317460317461,0.008085317460317461,0,0.0,Remote-Deny
HARV-00056,77041,0.0503968253968254,0.0503968253968254,1,0.0,Remote-Deny
HARV-00057,77433,0.009332949787451658,0.009332949787451658,0,0.0,Remote-Deny
HARV-00058,77449,0.005841453031879671,0.005841453031879671,0,0.0,Remote-Deny
HARV-00059,77065,0.037514853165846206,0.037514853165846206,1,0.0,Remote-Deny
HARV-00060,77041,0.0503968253968254,0.0503968253968254,1,0.0,Remote-Deny
HARV-00061,77074,0.19030222517436068,0.19030222517436068,1,0.0,Remote-Deny
HARV-00064,77042,0.10466556564822461,0.10466556564822461,1,0.0,Remote-Deny
HARV-00065,77079,0.20565767486273576,0.20565767486273576,1,0.0,Review
HARV-00066,77450,0.052482670816239925,0.052482670816239925,1,0.0,Remote-Deny
HARV-00068,77429,0.06482328258647588,0.06482328258647588,1,0.0,Remote-Deny
HARV-00069,77041,0.0503968253968254,0.0503968253968254,1,0.0,Remote-Deny
HARV-00070,77450,0.052482670816239925,0.052482670816239925,1,0.0,Remote-Deny
HARV-00071,77082,0.01626283367556468,0.01626283367556468,0,0.0,Remote-Deny
HARV-00072,77082,0.01626283367556468,0.01626283367556468,0,0.0,Remote-Deny
HARV-00073,77449,0.005841453031879671,0.005841453031879671,0,0.0,Remote-Deny
HARV-00074,77095,0.005858093542037679,0.005858093542037679,0,0.0,Remote-Deny
HARV-00075,77433,0.009332949787451658,0.009332949787451658,0,0.4028,Review
HARV-00076,77080,0.011360297718147096,0.011360297718147096,0,0.0,Remote-Deny
HARV-00077,77493,0.017057885563837284,0.017057885563837284,0,0.0,Remote-Deny
HARV-00078,77092,0.051518119490695395,0.051518119490695395,1,0.0,Remote-Deny
HARV-00079,77069,0.039105129137868316,0.039105129137868316,1,0.0,Remote-Deny
HARV-00080,77079,0.20565767486273576,0.20565767486273576,1,0.0,Remote-Deny
HARV-00081,77450,0.052482670816239925,0.052482670816239925,1,0.0,Remote-Deny
HARV-00082,77014,0.003607044345427541,0.003607044345427541,0,0.0,Remote-Deny
HARV-00083,77449,0.005841453031879671,0.005841453031879671,0,0.0,Remote-Deny
HARV-00084,77449,0.005841453031879671,0.005841453031879671,0,0.0,Remote-Deny
HARV-00085,77429,0.06482328258647588,0.06482328258647588,1,0.0,Remote-Deny
HARV-00086,77096,0.2997135354499881,0.2997135354499881,1,0.0,Remote-Deny
HARV-00087,77429,0.06482328258647588,0.06482328258647588,1,0.0,Remote-Deny
HARV-00088,77079,0.20565767486273576,0.20565767486273576,1,0.0,Review
HARV-00089,77494,0.004935030843942775,0.004935030843942775,0,0.0,Remote-Deny
HARV-00090,77070,0.09280478992464128,0.09280478992464128,1,0.0,Remote-Deny
HARV-00091,77095,0.005858093542037679,0.005858093542037679,0,0.0,Remote-Deny
HARV-00092,77092,0.051518119490695395,0.051518119490695395,1,0.0,Remote-Deny
HARV-00093,77450,0.052482670816239925,0.052482670816239925,1,0.0,Remote-Deny
HARV-00094,77024,0.09987458670619086,0.09987458670619086,1,0.0,Remote-Deny
HARV-00095,77493,0.017057885563837284,0.017057885563837284,0,0.121,Review
HARV-00096,77433,0.009332949787451658,0.009332949787451658,0,0.0,Remote-Deny
HARV-00097,77040,0.023003472222222224,0.023003472222222224,1,0.0,Remote-Deny
HARV-00098,77014,0.003607044345427541,0.003607044345427541,0,0.0,Remote-Deny
HARV-00099,77072,0.02838533290447089,0.02838533290447089,1,0.0,Remote-Deny
HARV-00100,77096,0.2997135354499881,0.2997135354499881,1,0.0,Remote-Deny
HARV-00101,77086,0.005219605346912795,0.005219605346912795,0,0.0,Remote-Deny
HARV-00102,77449,0.005841453031879671,0.005841453031879671,0,0.0,Remote-Deny
HARV-00103,77072,0.02838533290447089,0.02838533290447089,1,0.0,Remote-Deny
HARV-00104,77065,0.037514853165846206,0.037514853165846206,1,0.0,Remote-Deny
HARV-00105,77433,0.009332949787451658,0.009332949787451658,0,0.0,Remote-Deny
HARV-00106,77064,0.003712429499535946,0.003712429499535946,0,0.0,Remote-Deny
HARV-00107,77407,0.008085317460317461,0.008085317460317461,0,0.0,Remote-Deny
HARV-00108,77095,0.005858093542037679,0.005858093542037679,0,0.0,Remote-Deny
HARV-00109,77449,0.005841453031879671,0.005841453031879671,0,0.0,Remote-Deny
HARV-00110,77084,0.05629127253257184,0.05629127253257184,1,0.0,Remote-Deny
HARV-00111,77493,0.017057885563837284,0.017057885563837284,0,0.0,Remote-Deny
HARV-00112,77449,0.005841453031879671,0.005841453031879671,0,0.0,Remote-Deny
HARV-00113,77494,0.004935030843942775,0.004935030843942775,0,0.0,Remote-Deny
HARV-00114,77041,0.0503968253968254,0.0503968253968254,1,0.0,Remote-Deny
HARV-00115,77494,0.004935030843942775,0.004935030843942775,0,0.0,Remote-Deny
HARV-00117,77493,0.017057885563837284,0.017057885563837284,0,0.0,Remote-Deny
HARV-00118,77069,0.039105129137868316,0.039105129137868316,1,0.0,Remote-Deny
HARV-00119,77494,0.004935030843942775,0.004935030843942775,0,0.0,Remote-Deny
HARV-00120,77082,0.01626283367556468,0.01626283367556468,0,0.0,Remote-Deny
HARV-00121,77079,0.20565767486273576,0.20565767486273576,1,0.0,Remote-Deny
HARV-00122,77043,0.017116989673221106,0.017116989673221106,0,0.0,Remote-Deny
HARV-00123,77494,0.004935030843942775,0.004935030843942775,0,0.0,Remote-Deny
HARV-00124,77080,0.011360297718147096,0.011360297718147096,0,0.0,Remote-Deny
HARV-00125,77433,0.009332949787451658,0.009332949787451658,0,0.0,Remote-Deny
HARV-00126,77040,0.023003472222222224,0.023003472222222224,1,0.0,Remote-Deny
HARV-00127,77084,0.05629127253257184,0.05629127253257184,1,0.0,Remote-Deny
HARV-00128,77494,0.004935030843942775,0.004935030843942775,0,0.0,Remote-Deny
HARV-00130,77493,0.017057885563837284,0.017057885563837284,0,0.0,Remote-Deny
HARV-00131,77429,0.06482328258647588,0.06482328258647588,1,0.0,Remote-Deny
HARV-00132,77493,0.017057885563837284,0.017057885563837284,0,0.0,Remote-Deny
HARV-00133,77406,0.08215403882279274,0.08215403882279274,1,0.0,Remote-Deny
HARV-00134,77449,0.005841453031879671,0.005841453031879671,0,0.0,Remote-Deny
HARV-00135,77077,0.05631399317406143,0.05631399317406143,1,0.0,Remote-Deny
HARV-00136,77433,0.009332949787451658,0.009332949787451658,0,0.0,Remote-Deny
HARV-00137,77096,0.2997135354499881,0.2997135354499881,1,0.0,Remote-Deny
HARV-00138,77449,0.005841453031879671,0.005841453031879671,0,0.0,Remote-Deny
HARV-00140,77433,0.009332949787451658,0.009332949787451658,0,0.0,Remote-Deny
HARV-00141,77069,0.039105129137868316,0.039105129137868316,1,0.0,Remote-Deny
HARV-00142,77040,0.023003472222222224,0.023003472222222224,1,0.0,Remote-Deny
HARV-00143,77040,0.023003472222222224,0.023003472222222224,1,0.0,Remote-Deny
HARV-00144,77095,0.005858093542037679,0.005858093542037679,0,0.0,Remote-Deny
HARV-00145,77084,0.05629127253257184,0.05629127253257184,1,0.0,Remote-Deny
HARV-00146,77066,0.012061513719971858,0.012061513719971858,0,0.0,Remote-Deny
HARV-00147,77072,0.02838533290447089,0.02838533290447089,1,0.0,Remote-Deny
HARV-00148,77441,0.013941940412528648,0.013941940412528648,0,0.0,Remote-Deny
HARV-00149,77084,0.05629127253257184,0.05629127253257184,1,0.0,Remote-Deny
HARV-00150,77064,0.003712429499535946,0.003712429499535946,0,0.0,Review
HARV-00151,77014,0.003607044345427541,0.003607044345427541,0,0.0,Remote-Deny
HARV-00152,77086,0.005219605346912795,0.005219605346912795,0,0.0,Remote-Deny
HARV-00153,77042,0.10466556564822461,0.10466556564822461,1,0.0,Remote-Deny
HARV-00154,77066,0.012061513719971858,0.012061513719971858,0,0.0,Remote-Deny
HARV-00155,77406,0.08215403882279274,0.08215403882279274,1,0.0,Remote-Deny
HARV-00156,77072,0.02838533290447089,0.02838533290447089,1,0.0,Remote-Deny
HARV-00157,77077,0.05631399317406143,0.05631399317406143,1,0.0,Remote-Deny
HARV-00158,77070,0.09280478992464128,0.09280478992464128,1,0.0,Remote-Deny
HARV-00159,77095,0.005858093542037679,0.005858093542037679,0,0.0,Remote-Deny
HARV-00160,77494,0.004935030843942775,0.004935030843942775,0,0.0,Remote-Deny
HARV-00161,77077,0.05631399317406143,0.05631399317406143,1,0.0,Remote-Deny
HARV-00162,77449,0.005841453031879671,0.005841453031879671,0,0.0,Remote-Deny
HARV-00163,77024,0.09987458670619086,0.09987458670619086,1,0.0,Remote-Deny
HARV-00164,77083,0.006111202051617831,0.006111202051617831,0,0.0,Remote-Deny
HARV-00165,77036,0.00867426204039358,0.00867426204039358,0,0.0,Remote-Deny
HARV-00166,77077,0.05631399317406143,0.05631399317406143,1,0.0,Remote-Deny
HARV-00167,77069,0.039105129137868316,0.039105129137868316,1,0.0,Remote-Deny
HARV-00168,77042,0.10466556564822461,0.10466556564822461,1,0.0,Remote-Deny
HARV-00169,77072,0.02838533290447089,0.02838533290447089,1,0.0,Remote-Deny
HARV-00170,77494,0.004935030843942775,0.004935030843942775,0,0.0,Remote-Deny
HARV-00171,77493,0.017057885563837284,0.017057885563837284,0,0.0,Remote-Deny
HARV-00172,77096,0.2997135354499881,0.2997135354499881,1,0.0,Remote-Deny
HARV-00173,77450,0.052482670816239925,0.052482670816239925,1,0.0,Remote-Deny
HARV-00174,77493,0.017057885563837284,0.017057885563837284,0,0.0,Remote-Deny
HARV-00175,77493,0.017057885563837284,0.017057885563837284,0,0.2595,Review
HARV-00176,77450,0.052482670816239925,0.052482670816239925,1,0.0,Remote-Deny
HARV-00177,77084,0.05629127253257184,0.05629127253257184,1,0.0,Remote-Deny
HARV-00178,77449,0.005841453031879671,0.005841453031879671,0,0.0,Remote-Deny
HARV-00179,77088,0.11325141149119894,0.11325141149119894,1,0.0,Remote-Deny
HARV-00180,77080,0.011360297718147096,0.011360297718147096,0,0.0,Remote-Deny
HARV-00181,77407,0.008085317460317461,0.008085317460317461,0,0.0,Remote-Deny
HARV-00182,77077,0.05631399317406143,0.05631399317406143,1,0.0,Remote-Deny
HARV-00183,77082,0.01626283367556468,0.01626283367556468,0,0.0,Remote-Deny
HARV-00184,77014,0.003607044345427541,0.003607044345427541,0,0.0,Remote-Deny
HARV-00185,77450,0.052482670816239925,0.052482670816239925,1,0.0,Remote-Deny
HARV-00186,77084,0.05629127253257184,0.05629127253257184,1,0.0,Remote-Deny
HARV-00187,77083,0.006111202051617831,0.006111202051617831,0,0.0,Remote-Deny
HARV-00188,77074,0.19030222517436068,0.19030222517436068,1,0.0,Remote-Deny
HARV-00189,77072,0.02838533290447089,0.02838533290447089,1,0.0,Remote-Deny
HARV-00190,77494,0.004935030843942775,0.004935030843942775,0,0.0,Remote-Deny
HARV-00191,77041,0.0503968253968254,0.0503968253968254,1,0.0,Remote-Deny
HARV-00192,77449,0.005841453031879671,0.005841453031879671,0,0.0,Remote-Deny
HARV-00193,77080,0.011360297718147096,0.011360297718147096,0,0.0,Remote-Deny
HARV-00194,77407,0.008085317460317461,0.008085317460317461,0,0.0,Remote-Deny
HARV-00196,77449,0.005841453031879671,0.005841453031879671,0,0.0,Remote-Deny
HARV-00197,77064,0.003712429499535946,0.003712429499535946,0,0.0,Remote-Deny
HARV-00198,77493,0.017057885563837284,0.017057885563837284,0,0.0,Remote-Deny
HARV-00199,77092,0.051518119490695395,0.051518119490695395,1,0.0,Remote-Deny
HARV-00200,77407,0.008085317460317461,0.008085317460317461,0,0.0,Remote-Deny
HARV-00201,77066,0.012061513719971858,0.012061513719971858,0,0.0,Remote-Deny
HARV-00202,77042,0.10466556564822461,0.10466556564822461,1,0.0,Remote-Deny
HARV-00203,77066,0.012061513719971858,0.012061513719971858,0,0.0,Remote-Deny
HARV-00205,77449,0.005841453031879671,0.005841453031879671,0,0.0,Remote-Deny
HARV-00206,77065,0.037514853165846206,0.037514853165846206,1,0.0,Remote-Deny
HARV-00207,77074,0.19030222517436068,0.19030222517436068,1,0.0,Remote-Deny
HARV-00208,77079,0.20565767486273576,0.20565767486273576,1,0.0,Remote-Deny
HARV-00209,77096,0.2997135354499881,0.2997135354499881,1,0.0,Remote-Deny
HARV-00210,77407,0.008085317460317461,0.008085317460317461,0,0.0,Remote-Deny
HARV-00212,77084,0.05629127253257184,0.05629127253257184,1,0.0,Remote-Deny
HARV-00213,77407,0.008085317460317461,0.008085317460317461,0,0.0,Remote-Deny
HARV-00214,77083,0.006111202051617831,0.006111202051617831,0,0.0,Remote-Deny
HARV-00215,77493,0.017057885563837284,0.017057885563837284,0,0.2505,Review
HARV-00216,77493,0.017057885563837284,0.017057885563837284,0,0.0,Remote-Deny
HARV-00217,77449,0.005841453031879671,0.005841453031879671,0,0.0,Remote-Deny
HARV-00218,77083,0.006111202051617831,0.006111202051617831,0,0.0,Remote-Deny
HARV-00219,77433,0.009332949787451658,0.009332949787451658,0,0.0,Remote-Deny
HARV-00220,77079,0.20565767486273576,0.20565767486273576,1,0.0,Remote-Deny
HARV-00221,77449,0.005841453031879671,0.005841453031879671,0,0.0,Remote-Deny
HARV-00222,77494,0.004935030843942775,0.004935030843942775,0,0.0,Remote-Deny
HARV-00223,77095,0.005858093542037679,0.005858093542037679,0,0.0,Remote-Deny
HARV-00224,77433,0.009332949787451658,0.009332949787451658,0,0.0,Remote-Deny
HARV-00225,77092,0.051518119490695395,0.051518119490695395,1,0.0,Remote-Deny
HARV-00226,77082,0.01626283367556468,0.01626283367556468,0,0.0,Remote-Deny
HARV-00227,77429,0.06482328258647588,0.06482328258647588,1,0.0,Remote-Deny
HARV-00228,77429,0.06482328258647588,0.06482328258647588,1,0.0,Remote-Deny
HARV-00229,77072,0.02838533290447089,0.02838533290447089,1,0.0,Remote-Deny
HARV-00230,77429,0.06482328258647588,0.06482328258647588,1,0.0,Remote-Deny
HARV-00231,77086,0.005219605346912795,0.005219605346912795,0,0.0,Remote-Deny
HARV-00232,77092,0.051518119490695395,0.051518119490695395,1,0.0,Remote-Deny
HARV-00233,77041,0.0503968253968254,0.0503968253968254,1,0.0,Remote-Deny
HARV-00234,77077,0.05631399317406143,0.05631399317406143,1,0.0,Remote-Deny
HARV-00236,77041,0.0503968253968254,0.0503968253968254,1,0.0,Remote-Deny
HARV-00237,77433,0.009332949787451658,0.009332949787451658,0,0.0,Remote-Deny
HARV-00238,77493,0.017057885563837284,0.017057885563837284,0,0.0,Remote-Deny
HARV-00239,77493,0.017057885563837284,0.017057885563837284,0,0.0,Remote-Deny
HARV-00240,77065,0.037514853165846206,0.037514853165846206,1,0.0,Remote-Deny
HARV-00241,77092,0.051518119490695395,0.051518119490695395,1,0.0,Remote-Deny
HARV-00242,77449,0.005841453031879671,0.005841453031879671,0,0.0,Remote-Deny
HARV-00243,77084,0.05629127253257184,0.05629127253257184,1,0.0,Remote-Deny
HARV-00244,77494,0.004935030843942775,0.004935030843942775,0,0.0,Remote-Deny
HARV-00245,77450,0.052482670816239925,0.052482670816239925,1,0.0,Remote-Deny
HARV-00246,77024,0.09987458670619086,0.09987458670619086,1,0.0,Remote-Deny
HARV-00247,77494,0.004935030843942775,0.004935030843942775,0,0.0,Remote-Deny
HARV-00248,77099,0.04039958865873365,0.04039958865873365,1,0.0,Remote-Deny
HARV-00249,77064,0.003712429499535946,0.003712429499535946,0,0.0,Remote-Deny
HARV-00250,77066,0.012061513719971858,0.012061513719971858,0,0.0,Remote-Deny
HARV-00251,77433,0.009332949787451658,0.009332949787451658,0,0.0,Remote-Deny
HARV-00252,77494,0.004935030843942775,0.004935030843942775,0,0.0,Remote-Deny
HARV-00253,77084,0.05629127253257184,0.05629127253257184,1,0.0,Remote-Deny
HARV-00254,77450,0.052482670816239925,0.052482670816239925,1,0.0,Remote-Deny
HARV-00255,77449,0.005841453031879671,0.005841453031879671,0,0.0,Remote-Deny
HARV-00256,77070,0.09280478992464128,0.09280478992464128,1,0.0,Remote-Deny
HARV-00258,77079,0.20565767486273576,0.20565767486273576,1,0.0,Remote-Deny
HARV-00259,77066,0.012061513719971858,0.012061513719971858,0,0.0,Remote-Deny
HARV-00260,77406,0.08215403882279274,0.08215403882279274,1,0.0,Remote-Deny
HARV-00261,77433,0.009332949787451658,0.009332949787451658,0,0.0,Remote-Deny
HARV-00262,77066,0.012061513719971858,0.012061513719971858,0,0.0,Remote-Deny
HARV-00263,77066,0.012061513719971858,0.012061513719971858,0,0.0,Remote-Deny
HARV-00264,77450,0.052482670816239925,0.052482670816239925,1,0.0,Remote-Deny
HARV-00265,77077,0.05631399317406143,0.05631399317406143,1,0.0,Remote-Deny
HARV-00266,77083,0.006111202051617831,0.006111202051617831,0,0.0,Remote-Deny
HARV-00267,77072,0.02838533290447089,0.02838533290447089,1,0.0,Remote-Deny
HARV-00268,77070,0.09280478992464128,0.09280478992464128,1,0.0,Remote-Deny
HARV-00269,77449,0.005841453031879671,0.005841453031879671,0,0.0,Remote-Deny
HARV-00270,77084,0.05629127253257184,0.05629127253257184,1,0.0,Remote-Deny
HARV-00271,77084,0.05629127253257184,0.05629127253257184,1,0.0,Remote-Deny
HARV-00272,77494,0.004935030843942775,0.004935030843942775,0,0.0,Remote-Deny
HARV-00273,77092,0.051518119490695395,0.051518119490695395,1,0.0,Remote-Deny
HARV-00274,77095,0.005858093542037679,0.005858093542037679,0,0.0,Remote-Deny
HARV-00275,77429,0.06482328258647588,0.06482328258647588,1,0.0,Remote-Deny
HARV-00276,77088,0.11325141149119894,0.11325141149119894,1,0.0,Remote-Deny
HARV-00277,77450,0.052482670816239925,0.052482670816239925,1,0.0,Remote-Deny
HARV-00278,77069,0.039105129137868316,0.039105129137868316,1,0.0,Remote-Deny
HARV-00280,77082,0.01626283367556468,0.01626283367556468,0,0.0,Remote-Deny
HARV-00281,77433,0.009332949787451658,0.009332949787451658,0,0.0,Remote-Deny
HARV-00282,77095,0.005858093542037679,0.005858093542037679,0,0.0,Remote-Deny
HARV-00283,77449,0.005841453031879671,0.005841453031879671,0,0.0,Remote-Deny
HARV-00284,77083,0.006111202051617831,0.006111202051617831,0,0.0,Remote-Deny
HARV-00285,77441,0.013941940412528648,0.013941940412528648,0,0.0,Remote-Deny
HARV-00286,77084,0.05629127253257184,0.05629127253257184,1,0.0,Remote-Deny
HARV-00287,77040,0.023003472222222224,0.023003472222222224,1,0.0,Remote-Deny
HARV-00288,77407,0.008085317460317461,0.008085317460317461,0,0.0,Remote-Deny
HARV-00289,77096,0.2997135354499881,0.2997135354499881,1,0.0,Remote-Deny
HARV-00290,77063,0.08053251855085115,0.08053251855085115,1,0.0,Remote-Deny
HARV-00291,77066,0.012061513719971858,0.012061513719971858,0,0.0,Remote-Deny
HARV-00292,77074,0.19030222517436068,0.19030222517436068,1,0.0,Remote-Deny
HARV-00293,77493,0.017057885563837284,0.017057885563837284,0,0.0,Remote-Deny
HARV-00294,77449,0.005841453031879671,0.005841453031879671,0,0.0,Remote-Deny
HARV-00295,77099,0.04039958865873365,0.04039958865873365,1,0.0,Remote-Deny
HARV-00296,77092,0.051518119490695395,0.051518119490695395,1,0.0,Remote-Deny
HARV-00297,77041,0.0503968253968254,0.0503968253968254,1,0.0,Remote-Deny
HARV-00298,77084,0.05629127253257184,0.05629127253257184,1,0.0,Remote-Deny
HARV-00299,77055,0.010185185185185186,0.010185185185185186,0,0.0,Remote-Deny
HARV-00300,77449,0.005841453031879671,0.005841453031879671,0,0.0,Remote-Deny
HARV-00301,77040,0.023003472222222224,0.023003472222222224,1,0.0,Remote-Deny
HARV-00302,77493,0.017057885563837284,0.017057885563837284,0,0.0,Remote-Deny
HARV-00303,77040,0.023003472222222224,0.023003472222222224,1,0.0,Remote-Deny
HARV-00304,77082,0.01626283367556468,0.01626283367556468,0,0.0,Remote-Deny
HARV-00305,77449,0.005841453031879671,0.005841453031879671,0,0.0,Remote-Deny
HARV-00306,77080,0.011360297718147096,0.011360297718147096,0,0.0,Remote-Deny
HARV-00307,77429,0.06482328258647588,0.06482328258647588,1,0.0,Remote-Deny
HARV-00308,77074,0.19030222517436068,0.19030222517436068,1,0.0,Remote-Deny
HARV-00309,77407,0.008085317460317461,0.008085317460317461,0,0.0,Remote-Deny
HARV-00310,77057,0.02477291494632535,0.02477291494632535,1,0.0,Remote-Deny
HARV-00312,77079,0.20565767486273576,0.20565767486273576,1,0.0,Remote-Deny
HARV-00313,77070,0.09280478992464128,0.09280478992464128,1,0.0,Remote-Deny
HARV-00314,77096,0.2997135354499881,0.2997135354499881,1,0.0,Remote-Deny
HARV-00315,77493,0.017057885563837284,0.017057885563837284,0,0.0,Remote-Deny
HARV-00317,77450,0.052482670816239925,0.052482670816239925,1,0.0,Remote-Deny
HARV-00319,77043,0.017116989673221106,0.017116989673221106,0,0.0,Remote-Deny
HARV-00320,77072,0.02838533290447089,0.02838533290447089,1,0.0,Remote-Deny
HARV-00321,77433,0.009332949787451658,0.009332949787451658,0,0.0,Remote-Deny
HARV-00322,77494,0.004935030843942775,0.004935030843942775,0,0.0,Remote-Deny
HARV-00323,77494,0.004935030843942775,0.004935030843942775,0,0.0,Remote-Deny
HARV-00324,77083,0.006111202051617831,0.006111202051617831,0,0.0,Remote-Deny
HARV-00325,77082,0.01626283367556468,0.01626283367556468,0,0.0,Remote-Deny
HARV-00326,77064,0.003712429499535946,0.003712429499535946,0,0.0,Remote-Deny
HARV-00327,77083,0.006111202051617831,0.006111202051617831,0,0.0,Remote-Deny
HARV-00328,77064,0.003712429499535946,0.003712429499535946,0,0.0,Remote-Deny
HARV-00329,77429,0.06482328258647588,0.06482328258647588,1,0.0,Remote-Deny
HARV-00330,77036,0.00867426204039358,0.00867426204039358,0,0.0,Remote-Deny
HARV-00331,77433,0.009332949787451658,0.009332949787451658,0,0.0,Remote-Deny
HARV-00332,77433,0.009332949787451658,0.009332949787451658,0,0.0,Remote-Deny
HARV-00333,77449,0.005841453031879671,0.005841453031879671,0,0.0,Remote-Deny
HARV-00334,77433,0.009332949787451658,0.009332949787451658,0,0.0,Remote-Deny
HARV-00335,77036,0.00867426204039358,0.00867426204039358,0,0.0,Remote-Deny
HARV-00336,77024,0.09987458670619086,0.09987458670619086,1,0.0,Remote-Deny
HARV-00337,77449,0.005841453031879671,0.005841453031879671,0,0.1318,Review
HARV-00338,77433,0.009332949787451658,0.009332949787451658,0,0.0,Remote-Deny
HARV-00339,77493,0.017057885563837284,0.017057885563837284,0,0.0,Remote-Deny
HARV-00342,77494,0.004935030843942775,0.004935030843942775,0,0.0,Remote-Deny
HARV-00343,77494,0.004935030843942775,0.004935030843942775,0,0.0,Remote-Deny
HARV-00344,77040,0.023003472222222224,0.023003472222222224,1,0.0,Remote-Deny
HARV-00345,77084,0.05629127253257184,0.05629127253257184,1,0.0,Remote-Deny
HARV-00346,77077,0.05631399317406143,0.05631399317406143,1,0.0,Remote-Deny
HARV-00347,77449,0.005841453031879671,0.005841453031879671,0,0.0,Remote-Deny
HARV-00349,77493,0.017057885563837284,0.017057885563837284,0,0.0,Remote-Deny
HARV-00350,77099,0.04039958865873365,0.04039958865873365,1,0.0,Remote-Deny
HARV-00351,77441,0.013941940412528648,0.013941940412528648,0,0.0,Remote-Deny
HARV-00352,77407,0.008085317460317461,0.008085317460317461,0,0.0,Remote-Deny
HARV-00353,77064,0.003712429499535946,0.003712429499535946,0,0.0,Remote-Deny
HARV-00354,77494,0.004935030843942775,0.004935030843942775,0,0.0,Remote-Deny
HARV-00355,77070,0.09280478992464128,0.09280478992464128,1,0.0,Remote-Deny
HARV-00356,77407,0.008085317460317461,0.008085317460317461,0,0.0,Remote-Deny
