fd_id,occtype,st_damcat,found_ht,found_type,num_story,sqft,ftprntsqft,val_struct,val_cont,ground_elv,med_yr_blt,firmzone,bldheight,usastrucid,cbfips,longitude,latitude,truth_flooded,property_id,address,pct_flooded,max_depth_ft,urban_flag,optical_available,optical_water_pct,wse_spread_ft,rel_elev_ft,hand_ft,water_fraction,dpol_available,dpol_water,db_available,double_bounce,vh_available,vh_water_pct,rain_mm,ndvi_valid,ndvi_delta,near_water_flag,flood_s0,flood_s1,flood_s2
123471419,RES1-2SNB,RES,0.75,S,2,2768.0,2169,570971.0460890367,285485.52304451837,160.38918,2011,X,5.98,,482015544061022,-95.720234131995,29.998801594806,1.0,s15,s15,0.0,0.0,0,1,0.0,0.0,15.53,4.93,0.0212,1,0.0,1,0.0,0,0.0,0.0,0,0.0,0,,,
123426847,RES1-2SNB,RES,0.75,S,2,3527.0,2295,831104.2224984348,415552.1112492174,142.45633,2001,X,0.0,37513257,482015544041002,-95.649924391255,29.982489628452,0.0,s16,s16,0.0,0.0,1,1,0.0,0.0,3.144,7.91,0.0,1,0.0,1,0.4456,0,0.0,0.0,0,0.0,0,,,
123498356,RES1-1SNB,RES,0.75,S,1,1488.0,1753,417213.45320827945,208606.72660413972,143.92863,1992,X,4.84,,482015545023007,-95.642671384031,29.996616503526,0.0,s17,s17,0.0,0.0,1,1,0.0,0.0,6.325,3.48,0.019,1,0.0,1,0.0,0,0.0,0.0,0,0.0,0,,,
124399010,RES1-2SNB,RES,0.75,S,2,3659.0,1469,407142.31410651054,203571.15705325527,118.97403,1979,X,5.62,,482015529021015,-95.522476523324,29.99831457734,0.0,s18,s18,0.0,0.0,1,1,0.0,0.0,9.396,26.22,0.0,1,0.0,1,0.0,0,0.0,0.0,0,0.0,0,,,
123351659,RES1-1SNB,RES,0.75,S,1,1738.0,2301,357136.8175029764,178568.4087514882,151.21126,2004,X,4.78,,482015544071026,-95.698016782319,29.982524533225,0.0,s19,s19,0.0,0.0,1,1,0.0,0.0,12.168,6.97,0.0047,1,0.0,1,0.0,0,0.0,0.0,0,0.0,0,,,
123318974,RES1-1SNB,RES,0.75,S,1,4476.0,3928,1037812.0896080629,518906.04480403144,133.7973,2001,X,4.43,,482015544042000,-95.630453150737,29.969142821858,1.0,s20,s20,0.0,0.0,1,1,0.0,0.0,13.2,0.19,0.0,1,0.0,1,0.5462,0,0.0,0.0,0,0.0,0,,,
123520110,RES1-2SNB,RES,0.75,S,2,2395.0,2557,631451.2080947316,315725.6040473658,152.16673,2004,X,5.56,,482015544051001,-95.704364757754,29.980655116827,0.0,s21,s21,0.0,0.0,0,1,0.0,0.0,10.983,4.91,0.0,1,0.0,1,0.0,0,0.0,0.0,0,0.0,0,,,
123350399,RES1-2SNB,RES,0.75,S,2,3076.0,2113,515781.1384646573,257890.56923232865,150.75696,2004,X,5.65,,482015544071007,-95.683034333611,29.987940540303,0.0,s22,s22,0.0,0.0,1,1,0.0,0.0,9.188,3.76,0.0,1,0.0,1,0.0307,0,0.0,0.0,0,0.0,1,,,
123431268,RES1-1SNB,RES,0.75,S,1,3229.0,2926,506569.3559154234,253284.6779577117,146.62003,2004,X,4.37,,482015544082010,-95.668717672697,29.984926631457,0.0,s23,s23,0.0,0.0,1,1,0.0,0.0,9.143,8.05,0.0001,1,0.0,1,0.0026,0,0.0,0.0,0,0.0,1,,,
123325806,GOV1,PUB,0.25,S,2,2847.2,3559,494210.11417084245,345947.0799195897,138.7295,2001,X,6.33,,482015544041007,-95.639755669505,29.980400657342,1.0,s24,s24,0.0,0.0,1,1,0.0,0.0,8.124,8.44,0.0,1,0.0,1,0.039,0,0.0,0.0,0,0.0,0,,,
123395870,RES3A,RES,0.5,S,1,2931.0,2931,512170.7786455659,179259.77252594806,154.09186,2015,X,-1.0,,482015430042018,-95.755974074728,29.938577158206,0.0,s25,s25,0.0,0.0,0,1,0.0,0.0,11.79,3.97,0.055,1,0.0,1,0.0,0,0.0,0.0,0,0.0,0,,,
123426266,RES1-2SNB,RES,0.75,S,2,2632.0,2642,382722.8198149275,191361.40990746376,136.30876,2003,X,6.18,,482015544101007,-95.642971529034,29.960149798571,1.0,s26,s26,0.0,0.0,1,1,0.0,0.0,9.209,4.78,0.0,1,0.0,1,0.4124,0,0.0,0.0,0,0.0,0,,,
123369934,RES1-2SNB,RES,0.75,S,2,3152.0,2437,788813.4724614718,394406.7362307359,153.74774,2004,X,5.24,,482015544051003,-95.708931045196,29.981018464465,0.0,s27,s27,0.0,0.0,1,1,0.0,0.0,13.713,1.49,0.0,1,0.0,1,0.5243,0,0.0,0.0,0,0.0,0,,,
123391674,RES1-3SNB,RES,0.75,S,3,3444.0,3549,859858.2848094174,429929.1424047087,153.88608,2015,X,-1.0,,482015430042009,-95.74602223519,29.940988490178,0.0,s28,s28,0.0,0.0,0,1,0.0,0.0,18.007,1.58,0.0,1,0.0,1,0.0,0,0.0,0.0,0,0.0,0,,,
123468482,RES1-1SNB,RES,0.75,S,1,2726.0,3191,702776.0330032908,351388.0165016454,153.15923,2004,X,3.69,,482015544051002,-95.70803105386,29.980161227077,0.0,s29,s29,0.0,0.0,1,1,0.0,0.0,12.164,3.64,0.0,1,0.0,1,0.0,0,0.0,0.0,0,0.0,0,,,
124635357,RES1-2SNB,RES,0.75,S,2,3436.0,1718,838778.088461425,419389.0442307125,127.547485,1993,X,6.35,,482015543021003,-95.610598709206,29.973286827489,1.0,s30,s30,0.0,0.0,1,1,0.0,0.0,5.642,15.64,0.0,1,0.0,1,0.0,0,0.0,0.0,0,0.0,0,,,
124309900,COM2,COM,0.25,S,1,7226.0,7226,783048.5910313717,1096268.0274439203,127.284584,2002,X,5.42,,482015526022004,-95.573349929273,29.978022295928,0.0,s31,s31,0.0,0.0,1,1,0.116,0.0,10.159,6.97,0.035,1,0.0,1,0.0615,0,0.0,0.0,0,0.0,0,,,
123503186,RES1-2SNB,RES,0.75,S,2,2181.0,2688,603060.1070263397,301530.05351316987,148.9542,2013,X,5.41,,482015430071004,-95.716516429851,29.947031732482,0.0,s32,s32,0.0,0.0,1,1,0.0,0.0,2.079,2.03,0.0968,1,0.0,1,0.0,0,0.0,0.0,0,0.0,0,,,
123874812,RES1-1SNB,RES,2.0,C,1,1152.0,395,132530.7369,66265.36845,129.19142,1988,X,0.0,37441102,482015523031001,-95.590822644813,29.959791798828,0.0,s33,s33,0.0,0.0,0,1,0.0,0.0,4.77,3.98,0.0,1,0.0,1,0.0,0,0.0,0.0,0,0.0,0,,,
124362135,RES1-2SNB,RES,0.75,S,2,3112.0,875,282199.1112,141099.5556,126.73413,2002,X,4.13,,482015526022005,-95.580004777941,29.978503952002,0.0,s34,s34,0.0,0.0,1,1,0.0,0.0,7.039,17.76,0.0,1,0.0,1,0.0,0,0.0,0.0,0,0.0,0,,,
124250290,RES1-2SNB,RES,0.75,S,2,2692.0,2473,343468.9505339414,171734.4752669707,130.59035,1981,X,5.52,,482015523042009,-95.601157633504,29.962938095403,0.0,s35,s35,0.0,0.0,1,1,0.0,0.0,7.817,11.92,0.0,1,0.0,1,0.0,0,0.0,0.0,0,0.0,0,,,
124526692,RES1-2SNB,RES,0.75,S,2,3572.0,2581,777734.9480800012,388867.4740400006,138.31442,1992,X,7.98,,482015546002018,-95.617220763014,29.999827974805,0.0,s36,s36,0.0,0.0,1,1,0.0,0.0,17.343,9.31,0.0382,1,0.0,1,0.0733,0,0.0,0.0,0,0.0,0,,,
123341884,RES1-1SNB,RES,0.75,S,1,4032.0,2900,924871.7528845444,462435.8764422722,143.1151,2002,X,3.96,,482015544091000,-95.668839077311,29.968355533839,0.0,s37,s37,0.0,0.0,1,1,0.0,0.0,19.417,4.1,0.1267,1,0.0,1,0.0146,0,0.0,0.0,0,0.0,0,,,
123504725,RES1-1SNB,RES,0.75,S,1,1928.0,2548,436870.1733689241,218435.08668446206,157.20808,2005,X,4.86,,482015557014005,-95.736076211616,29.993209217403,1.0,s38,s38,0.0,0.0,1,1,0.0,0.0,15.029,8.45,0.0,1,0.0,1,0.1925,0,0.0,0.0,0,0.0,0,,,
123340177,RES1-1SNB,RES,0.75,S,1,1232.0,2360,196109.215236,98054.607618,139.46364,2002,X,-1.0,,482015522002006,-95.665827962821,29.957709941874,1.0,s39,s39,0.0,0.0,1,1,0.0,0.0,15.806,9.84,0.0,1,0.0,1,0.1259,0,0.0,0.0,0,0.0,0,,,
123555391,RES2,RES,2.0,C,3,75302.0,150604,4841651.026770058,4841651.026770058,135.26544,2002,X,14.56,,482015522003006,-95.645935799555,29.943747240631,1.0,s40,s40,0.0,0.0,0,1,0.0,0.0,7.051,1.91,0.0,1,0.0,1,0.0,0,0.0,0.0,0,0.0,0,,,
123474305,RES1-2SNB,RES,0.75,S,2,2388.0,2955,651987.8480511412,325993.9240255706,152.82814,2015,X,5.07,,482015430041040,-95.742316741122,29.955019328191,0.0,s41,s41,0.0,0.0,1,1,0.0,0.0,11.164,3.74,0.0,1,0.0,1,0.0,0,0.0,0.0,0,0.0,0,,,
123417736,RES1-2SNB,RES,0.75,S,2,1414.0,2023,308250.2324475975,154125.11622379874,207.23994,2012,X,5.08,,482015431002004,-95.845115136257,29.997489584834,0.0,s42,s42,0.0,0.0,1,1,0.0,0.0,11.063,12.93,0.0222,1,0.0,1,0.1837,0,0.0,0.0,0,0.0,0,,,
123518897,RES1-1SNB,RES,0.75,S,1,3407.0,2955,522812.7321158294,261406.3660579147,145.5405,2004,X,4.99,,482015544082006,-95.664134972698,29.984579201029,0.0,s43,s43,0.0,0.0,1,1,0.0,0.0,7.507,1.86,0.0195,1,0.0,1,0.0896,0,0.0,0.0,0,0.0,0,,,
124051602,RES1-1SNB,RES,0.75,S,1,2347.0,2923,524038.06121470634,262019.03060735317,136.45547,1996,X,0.59,,482015547022000,-95.594610676814,29.999629199428,0.0,s44,s44,0.0,0.0,0,1,0.0,0.0,7.712,4.95,0.0,1,0.0,1,0.0,0,0.0,0.0,0,0.0,0,,,
123848239,GOV1,PUB,0.25,S,1,1116.67,3350,154685.49583890056,108279.84708723039,126.460495,1988,X,2.67,,482015527021002,-95.55495426494,29.9836372202,0.0,s45,s45,0.0,0.0,1,1,0.0,0.0,12.5,0.8,0.0,1,0.0,1,0.628,0,0.0,0.0,0,0.0,0,,,
124608013,RES1-2SNB,RES,0.75,S,2,4652.0,3660,1012491.677944899,506245.8389724495,133.6767,1993,X,5.68,,482015543021016,-95.612374086604,29.967636310384,1.0,s46,s46,0.0,0.0,0,1,0.0,0.0,18.692,9.18,0.0,1,0.0,1,0.0312,0,0.0,0.0,0,0.0,0,,,
123492675,RES1-1SNB,RES,0.75,S,1,3031.0,2479,781793.6193994492,390896.8096997246,151.64091,2015,X,-1.0,,482015430042049,-95.732479042854,29.942128628867,0.0,s47,s47,0.0,0.0,1,1,0.0,0.0,13.003,1.35,0.0,1,0.0,1,0.0296,0,0.0,0.0,0,0.0,0,,,
123388145,RES1-1SNB,RES,0.75,S,1,2586.0,2071,656881.9767610183,328440.98838050914,163.39975,2004,X,4.64,,482015557031004,-95.743268955462,29.999174456501,1.0,s48,s48,0.0,0.0,1,1,0.0,0.0,4.878,18.92,0.0075,1,0.0,1,0.0,0,0.0,0.0,0,0.0,0,,,
123348004,EDU1,PUB,0.25,S,1,1661.34,1969,408688.6052301035,265647.5933995673,149.2407,2004,X,1.19,,482015544071005,-95.678973896718,29.991968194541,0.0,s49,s49,0.0,0.0,0,1,0.0,0.0,2.28,0.47,0.0,1,0.0,1,0.0127,0,0.0,0.0,0,0.0,0,,,
124049453,RES1-2SNB,RES,0.75,S,2,3498.0,2067,604960.5955813056,302480.2977906528,129.48714,1982,X,6.01,,482015543013019,-95.591618819832,29.993185109858,1.0,s50,s50,0.0,0.0,1,1,0.0,0.0,9.138,19.37,0.0,1,0.0,1,0.0314,0,0.0,0.0,0,0.0,1,,,
123471864,RES1-2SNB,RES,0.75,S,2,2695.0,1646,564675.7975931213,282337.89879656065,155.08885,2005,X,5.35,,482015557011025,-95.723113661109,29.990692335671,1.0,s51,s51,0.0,0.0,1,1,0.0,0.0,10.888,2.62,0.0,1,0.0,1,0.2528,0,0.0,0.0,0,0.0,0,,,
124488588,RES1-2SNB,RES,0.75,S,2,2956.0,1959,547736.1860807982,273868.0930403991,139.28598,1996,X,6.73,,482015547022022,-95.612745550937,29.998291884202,0.0,s52,s52,0.0,0.0,1,1,0.0,0.0,19.257,8.8,0.0,1,0.0,1,0.0226,0,0.0,0.0,0,0.0,0,,,
123877081,RES1-1SNB,RES,0.75,S,1,3077.0,3661,364923.819936,182461.909968,129.66202,1981,X,2.82,,482015523041001,-95.596241745406,29.956802283433,0.0,s53,s53,0.0,0.0,1,1,0.0,0.0,1.7,9.1,0.0,1,0.0,1,0.2407,0,0.0,0.0,0,0.0,0,,,
124153216,RES1-2SNB,RES,0.75,S,2,3559.0,3524,382499.6352,191249.8176,118.635086,1990,X,5.87,,482015528012013,-95.526872216342,29.987849898056,0.0,s54,s54,0.0,0.0,1,1,0.0,0.0,6.516,1.74,0.0008,1,0.0,1,0.0,0,0.0,0.0,0,0.0,0,,,
123317199,RES1-2SNB,RES,0.75,S,2,3452.0,3388,806638.0916468906,403319.0458234453,139.7943,1992,X,5.72,,482015545022001,-95.625790920005,29.994966978593,0.0,s55,s55,0.0,0.0,1,1,0.0,0.0,2.656,5.76,0.0032,1,0.0,1,0.0926,0,0.0,0.0,0,0.0,0,,,
123324214,RES1-2SNB,RES,0.75,S,2,2509.0,1619,650726.1599618276,325363.0799809138,145.62541,1992,X,5.01,,482015545023012,-95.639219608786,29.995479339153,0.0,s56,s56,0.0,0.0,1,1,0.0,0.0,15.085,4.9,0.0025,1,0.0,1,0.0384,0,0.0,0.0,0,0.0,0,,,
123892876,RES1-2SNB,RES,0.75,S,2,2256.0,1579,566509.7565556626,283254.8782778313,139.25441,1992,X,6.81,,482015546002020,-95.618976415592,29.997068510508,0.0,s57,s57,0.0,0.0,1,1,0.0,0.0,3.452,3.47,0.0,1,0.0,1,0.1556,0,0.0,0.0,0,0.0,0,,,
123468928,RES1-2SNB,RES,0.75,S,2,2410.0,1531,643194.3503523486,321597.1751761743,152.74936,2004,X,5.11,,482015544052005,-95.702982654251,29.994345909906,1.0,s58,s58,0.0,0.0,1,1,0.0,0.0,9.788,2.96,0.0075,1,0.0,1,0.1978,0,0.0,0.0,0,0.0,0,,,
123474330,RES1-1SNB,RES,0.75,S,1,2239.0,2776,621643.3056812298,310821.6528406149,152.29889,2015,X,5.0,,482015430041040,-95.742332881478,29.955597703899,0.0,s59,s59,0.0,0.0,1,1,0.0,0.0,10.84,4.83,0.0,1,0.0,1,0.0368,0,0.0,0.0,0,0.0,0,,,
123363799,RES1-1SNB,RES,0.75,S,1,5016.0,3757,1092816.699702732,546408.349851366,147.28967,2013,X,4.83,,482015430071001,-95.708345600222,29.950431228616,1.0,s60,s60,0.0,0.0,1,1,0.0,0.0,9.344,3.24,0.0739,1,0.0,1,0.5816,0,0.0,0.0,0,0.0,1,,,
123354868,RES1-2SNB,RES,0.75,S,2,3755.0,2894,580734.7527846794,290367.3763923397,153.1215,2004,X,5.09,,482015544073004,-95.693053132632,29.990615015157,1.0,s61,s61,0.0,0.0,1,1,0.0,0.0,4.743,2.62,0.0,1,0.0,1,0.3469,0,0.0,0.0,0,0.0,0,,,
123435491,RES1-3SNB,RES,0.75,S,3,2397.0,2939,688347.2454367876,344173.6227183938,145.14146,2013,X,-1.0,,482015430074000,-95.689135996218,29.946862193866,1.0,s62,s62,0.0,0.0,0,1,0.0,0.0,13.602,0.14,0.0607,1,0.0,1,0.0,0,0.0,0.0,0,0.0,0,,,
123845241,RES1-1SNB,RES,0.75,S,1,2004.0,2547,186631.57835,93315.789175,125.60622,1988,X,3.15,,482015527021000,-95.548702467002,29.983506722914,0.0,s63,s63,0.0,0.0,1,1,0.0,0.0,4.156,1.93,0.0,1,0.0,1,0.1181,0,0.0,0.0,0,0.0,0,,,
123360841,RES1-2SNB,RES,0.75,S,2,3881.0,5067,905942.1722239347,452971.08611196734,148.21245,2013,X,5.24,,482015430073029,-95.703188037492,29.9642807073,1.0,s64,s64,0.0,0.0,1,1,0.0,0.0,7.791,1.9,0.021,1,0.0,1,0.0208,0,0.0,0.0,0,0.0,0,,,
123886854,RES1-2SNB,RES,0.75,S,2,3802.0,3074,830943.7268988942,415471.8634494471,131.13083,1993,X,4.67,,482015543023001,-95.605795224173,29.982332959535,0.0,s65,s65,0.0,0.0,1,1,0.0,0.0,2.436,1.97,0.0,1,0.0,1,0.0075,0,0.0,0.0,0,0.0,0,,,
123420790,RES1-2SNB,RES,0.75,S,2,4094.0,3985,980831.4905636599,490415.74528182996,134.07437,2001,X,6.43,,482015544042003,-95.629074807036,29.972673739735,1.0,s66,s66,0.0,0.0,0,1,0.0,0.0,16.937,2.41,0.0,1,0.0,1,0.0304,0,0.0,0.0,0,0.0,0,,,
124033174,RES1-2SNB,RES,0.75,S,2,2989.0,2814,349879.9252049461,174939.96260247304,125.06694,1990,X,4.96,,482015528014014,-95.539414196302,29.984654477863,0.0,s67,s67,0.0,0.0,1,1,0.0,0.0,7.038,12.6,0.0236,1,0.0,1,0.1684,0,0.0,0.0,0,0.0,0,,,
123417950,RES1-2SNB,RES,0.75,S,2,3196.0,2781,533524.3000456269,266762.15002281347,168.74193,2012,X,-1.0,,482015431002018,-95.821125974314,29.965461774276,1.0,s68,s68,0.0,0.0,0,1,0.0,0.0,3.543,18.09,0.0,1,0.0,1,0.0,0,0.0,0.0,0,0.0,0,,,
123463419,RES1-1SNB,RES,0.75,S,1,2282.0,2162,368435.6215448788,184217.8107724394,141.459,2003,X,4.3,,482015544102004,-95.657299592418,29.972200606938,0.0,s69,s69,0.0,0.0,1,1,0.0,0.0,9.642,5.9,0.0,1,0.0,1,0.551,0,0.0,0.0,0,0.0,0,,,
123425148,RES1-2SNB,RES,0.75,S,2,5148.0,2574,657509.3586364741,328754.67931823706,133.94225,2003,AE,5.75,,482015544101000,-95.638993496011,29.959805494769,1.0,s70,s70,0.0,0.0,0,1,0.0,0.0,15.781,7.92,0.0,1,0.0,1,0.0217,0,0.0,0.0,0,0.0,0,,,
124672061,COM7,COM,0.25,S,1,7716.77,13290,1901596.7623482381,2757315.3054049453,128.16138,1993,X,0.0,37258345,482015543022002,-95.602544710708,29.977743609323,1.0,s71,s71,0.0,0.0,1,1,0.0,0.0,3.852,15.37,0.0,1,0.0,1,0.2098,0,0.0,0.0,0,0.0,0,,,
123536106,RES1-1SNB,RES,0.75,S,1,1625.0,2289,231184.2837671067,115592.14188355336,133.56519,1987,X,5.17,,482015523011014,-95.624354269501,29.953303607586,0.0,s72,s72,0.0,0.0,1,1,0.0,0.0,3.07,6.45,0.0,1,0.0,1,0.0262,0,0.0,0.0,0,0.0,0,,,
123537160,RES1-1SNB,RES,0.75,S,1,2091.0,1346,572730.9302940378,286365.4651470189,151.49962,2004,X,4.57,,482015544053009,-95.702632566986,29.985893114886,1.0,s73,s73,0.0,0.0,1,1,0.0,0.0,10.031,3.2,0.0214,1,0.0,1,0.0,0,0.0,0.0,0,0.0,0,,,
123341717,RES1-2SNB,RES,0.75,S,2,2455.0,2619,649342.7217587762,324671.3608793881,142.45569,2002,X,5.68,,482015544091000,-95.664029766926,29.971381134166,0.0,s74,s74,0.0,0.0,1,1,0.0,0.0,13.013,2.54,0.0,1,0.0,1,0.1524,0,0.0,0.0,0,0.0,0,,,
123330435,RES1-1SNB,RES,0.75,S,1,2157.0,2157,360179.3859224273,180089.69296121364,140.33995,2003,X,4.05,,482015544102011,-95.658260743508,29.96093053629,0.0,s75,s75,0.0,0.0,1,1,0.0,0.0,20.258,13.25,0.0,1,0.0,1,0.0537,0,0.0,0.0,0,0.0,1,,,
124616696,EDU1,PUB,0.25,S,2,1730.6,37381,400209.9286749783,260136.45363873593,128.87608,2006,X,7.2,,482015542022037,-95.571952416663,29.995298936006,0.0,s76,s76,0.0,0.0,1,1,0.0,0.0,7.463,4.19,0.1409,1,0.0,1,0.0,0,0.0,0.0,0,0.0,0,,,
123347603,RES1-2SNB,RES,0.75,S,2,3652.0,2237,568908.7299773563,284454.36498867813,151.4716,2004,X,5.17,,482015544072001,-95.681896740706,29.986142645525,0.0,s77,s77,0.0,0.0,1,1,0.0,0.0,9.431,1.69,0.0,1,0.0,1,0.0581,0,0.0,0.0,0,0.0,1,,,
123391552,RES3A,RES,0.5,S,1,8107.0,8107,1275949.4654568948,446582.3129099132,153.76178,2015,X,3.01,,482015430042009,-95.750989911058,29.939988843361,0.0,s78,s78,0.0,0.0,0,1,0.0,0.0,11.17,0.09,0.0,1,0.0,1,0.0,0,0.0,0.0,0,0.0,0,,,
123340192,RES3D,RES,2.0,C,3,40056.0,13352,5484473.007795555,1919565.5527284439,140.95572,2002,X,9.24,,482015522002006,-95.670130201266,29.959232353223,1.0,s79,s79,0.0,0.0,1,1,0.0,0.0,18.258,6.6,0.0083,1,0.0,1,0.3172,0,0.0,0.0,0,0.0,0,,,
123522150,RES3A,RES,0.5,S,1,4111.0,4111,702451.9192214631,245858.1717275121,158.16267,2016,X,0.0,36658981,482015430051026,-95.783174544151,29.947090531324,1.0,s80,s80,0.0,0.0,0,1,0.0,0.0,0.447,0.35,0.109,1,0.0,1,0.0,0,0.0,0.0,0,0.0,0,,,
123550812,RES1-1SNB,RES,0.75,S,1,3283.0,2760,793383.3708278452,396691.6854139226,142.87927,2002,X,4.4,,482015544091001,-95.662851159217,29.970003584386,0.0,s81,s81,0.0,0.0,1,1,0.0,0.0,16.389,4.82,0.2772,1,0.0,1,0.0081,0,0.0,0.0,0,0.0,0,,,
124687316,RES1-2SNB,RES,0.75,S,2,5142.0,4309,1097505.2489883823,548752.6244941911,143.72586,2002,X,0.0,37518518,482015544094001,-95.669038026707,29.975746974832,0.0,s82,s82,0.0,0.0,1,1,0.0,0.0,11.105,8.84,0.0,1,0.0,1,0.0592,0,0.0,0.0,0,0.0,0,,,
123438146,RES1-2SWB,RES,2.0,B,2,4515.0,3671,1091345.8690309965,545672.9345154982,148.75227,2013,X,6.05,,482015430075014,-95.705178573275,29.9462714553,1.0,s83,s83,0.0,0.0,1,1,0.0,0.0,6.687,4.75,0.1187,1,0.0,1,0.0142,0,0.0,0.0,0,0.0,0,,,
