property_id,address,pct_flooded,max_depth_ft,depth_lower_ft,depth_upper_ft,depth_ci_ft,impact_class,confidence_score,recommended_action,adjuster_note,urban_flag,optical_available,optical_water_pct,confidence_factors,ensemble_disagreement,ensemble_note,ensemble_votes
NRIV-00019,"137 Wilson St, Woodburn NSW",0.0,0.0,0.0,0.0,0.0,Remote-Deny,90,Deny remotely — no significant flooding detected by satellite,Satellite data at 137 Wilson St indicates 0.0ft depth; remote-deny per 90% confidence.,0,0,0.0,"[{""factor"": ""SAR recency"", ""delta"": 8, ""reason"": ""Imagery 3d post-event \u2014 fresh""}, {""factor"": ""Depth certainty"", ""delta"": 10, ""reason"": ""Near-zero depth \u2014 confidently not flooded""}, {""factor"": ""Coverage coherence"", ""delta"": 7, ""reason"": ""0% coverage \u2014 confidently dry""}]",0,,"{""sar"": ""dry"", ""optical"": ""abstain"", ""dem_hydrology"": ""dry""}"
NRIV-00020,"70 Tuckombil Rd, Woodburn NSW",0.0,0.0,0.0,0.0,0.0,Remote-Deny,90,Deny remotely — no significant flooding detected by satellite,Satellite data at 70 Tuckombil Rd indicates 0.0ft depth; remote-deny per 90% confidence.,0,0,0.0,"[{""factor"": ""SAR recency"", ""delta"": 8, ""reason"": ""Imagery 3d post-event \u2014 fresh""}, {""factor"": ""Depth certainty"", ""delta"": 10, ""reason"": ""Near-zero depth \u2014 confidently not flooded""}, {""factor"": ""Coverage coherence"", ""delta"": 7, ""reason"": ""0% coverage \u2014 confidently dry""}]",0,,"{""sar"": ""dry"", ""optical"": ""abstain"", ""dem_hydrology"": ""dry""}"
NRIV-00021,"84 River Rd, Woodburn NSW",0.0,0.0,0.0,0.0,0.0,Remote-Deny,96,Deny remotely — no significant flooding detected by satellite,Satellite data at 84 River Rd indicates 0.0ft depth; remote-deny per 96% confidence.,0,1,0.0,"[{""factor"": ""SAR recency"", ""delta"": 8, ""reason"": ""Imagery 3d post-event \u2014 fresh""}, {""factor"": ""Depth certainty"", ""delta"": 10, ""reason"": ""Near-zero depth \u2014 confidently not flooded""}, {""factor"": ""Coverage coherence"", ""delta"": 7, ""reason"": ""0% coverage \u2014 confidently dry""}, {""factor"": ""Optical cross-check"", ""delta"": 6, ""reason"": ""Sentinel-2 confirms dry ground \u2014 sensors agree""}]",0,,"{""sar"": ""dry"", ""optical"": ""dry"", ""dem_hydrology"": ""dry""}"
NRIV-00022,"81 Codrington Rd, Woodburn NSW",0.0,0.0,0.0,0.0,0.0,Remote-Deny,96,Deny remotely — no significant flooding detected by satellite,Satellite data at 81 Codrington Rd indicates 0.0ft depth; remote-deny per 96% confidence.,0,1,0.0,"[{""factor"": ""SAR recency"", ""delta"": 8, ""reason"": ""Imagery 3d post-event \u2014 fresh""}, {""factor"": ""Depth certainty"", ""delta"": 10, ""reason"": ""Near-zero depth \u2014 confidently not flooded""}, {""factor"": ""Coverage coherence"", ""delta"": 7, ""reason"": ""0% coverage \u2014 confidently dry""}, {""factor"": ""Optical cross-check"", ""delta"": 6, ""reason"": ""Sentinel-2 confirms dry ground \u2014 sensors agree""}]",0,,"{""sar"": ""dry"", ""optical"": ""dry"", ""dem_hydrology"": ""dry""}"
NRIV-00023,"146 Wilson St, Woodburn NSW",0.0,0.0,0.0,0.0,0.0,Remote-Deny,96,Deny remotely — no significant flooding detected by satellite,Satellite data at 146 Wilson St indicates 0.0ft depth; remote-deny per 96% confidence.,0,1,0.0,"[{""factor"": ""SAR recency"", ""delta"": 8, ""reason"": ""Imagery 3d post-event \u2014 fresh""}, {""factor"": ""Depth certainty"", ""delta"": 10, ""reason"": ""Near-zero depth \u2014 confidently not flooded""}, {""factor"": ""Coverage coherence"", ""delta"": 7, ""reason"": ""0% coverage \u2014 confidently dry""}, {""factor"": ""Optical cross-check"", ""delta"": 6, ""reason"": ""Sentinel-2 confirms dry ground \u2014 sensors agree""}]",0,,"{""sar"": ""dry"", ""optical"": ""dry"", ""dem_hydrology"": ""dry""}"
NRIV-00024,"102 Tuckombil Rd, Woodburn NSW",0.0,0.0,0.0,0.0,0.0,Remote-Deny,90,Deny remotely — no significant flooding detected by satellite,Satellite data at 102 Tuckombil Rd indicates 0.0ft depth; remote-deny per 90% confidence.,0,0,0.0,"[{""factor"": ""SAR recency"", ""delta"": 8, ""reason"": ""Imagery 3d post-event \u2014 fresh""}, {""factor"": ""Depth certainty"", ""delta"": 10, ""reason"": ""Near-zero depth \u2014 confidently not flooded""}, {""factor"": ""Coverage coherence"", ""delta"": 7, ""reason"": ""0% coverage \u2014 confidently dry""}]",0,,"{""sar"": ""dry"", ""optical"": ""abstain"", ""dem_hydrology"": ""abstain""}"
NRIV-00025,"64 Wilson St, Woodburn NSW",10.2,0.0,0.0,0.0,0.0,Review,80,Flag for manual review — borderline measurements or low confidence,Satellite data at 64 Wilson St indicates 0.0ft depth; review per 80% confidence.,0,0,0.0,"[{""factor"": ""SAR recency"", ""delta"": 8, ""reason"": ""Imagery 3d post-event \u2014 fresh""}, {""factor"": ""Depth certainty"", ""delta"": 10, ""reason"": ""Near-zero depth \u2014 confidently not flooded""}, {""factor"": ""Coverage coherence"", ""delta"": -3, ""reason"": ""10% coverage \u2014 ambiguous partial""}]",0,,"{""sar"": ""flood"", ""optical"": ""abstain"", ""dem_hydrology"": ""flood""}"
NRIV-00026,"150 Codrington Rd, Coraki NSW",52.0,1.67,0.0,20.0,19.69,Dispatch,80,Send adjuster — extensive property flooding detected,Satellite data at 150 Codrington Rd indicates 1.7ft depth; dispatch per 80% confidence.,0,0,0.0,"[{""factor"": ""SAR recency"", ""delta"": 8, ""reason"": ""Imagery 3d post-event \u2014 fresh""}, {""factor"": ""Depth certainty"", ""delta"": 3, ""reason"": ""Shallow-moderate depth (1.7ft)""}, {""factor"": ""Coverage coherence"", ""delta"": 4, ""reason"": ""52% coverage \u2014 substantial""}]",0,,"{""sar"": ""flood"", ""optical"": ""abstain"", ""dem_hydrology"": ""flood""}"
NRIV-00027,"57 Wyrallah Rd, Coraki NSW",0.0,0.0,0.0,0.0,0.0,Remote-Deny,90,Deny remotely — no significant flooding detected by satellite,Satellite data at 57 Wyrallah Rd indicates 0.0ft depth; remote-deny per 90% confidence.,0,0,0.0,"[{""factor"": ""SAR recency"", ""delta"": 8, ""reason"": ""Imagery 3d post-event \u2014 fresh""}, {""factor"": ""Depth certainty"", ""delta"": 10, ""reason"": ""Near-zero depth \u2014 confidently not flooded""}, {""factor"": ""Coverage coherence"", ""delta"": 7, ""reason"": ""0% coverage \u2014 confidently dry""}]",0,,"{""sar"": ""dry"", ""optical"": ""abstain"", ""dem_hydrology"": ""dry""}"
NRIV-00028,"13 Richmond Tce, Coraki NSW",0.0,0.0,0.0,0.0,0.0,Remote-Deny,90,Deny remotely — no significant flooding detected by satellite,Satellite data at 13 Richmond Tce indicates 0.0ft depth; remote-deny per 90% confidence.,0,0,0.0,"[{""factor"": ""SAR recency"", ""delta"": 8, ""reason"": ""Imagery 3d post-event \u2014 fresh""}, {""factor"": ""Depth certainty"", ""delta"": 10, ""reason"": ""Near-zero depth \u2014 confidently not flooded""}, {""factor"": ""Coverage coherence"", ""delta"": 7, ""reason"": ""0% coverage \u2014 confidently dry""}]",0,,"{""sar"": ""dry"", ""optical"": ""abstain"", ""dem_hydrology"": ""dry""}"
NRIV-00029,"175 Codrington Rd, Coraki NSW",0.0,0.0,0.0,0.0,0.0,Remote-Deny,90,Deny remotely — no significant flooding detected by satellite,Satellite data at 175 Codrington Rd indicates 0.0ft depth; remote-deny per 90% confidence.,0,0,0.0,"[{""factor"": ""SAR recency"", ""delta"": 8, ""reason"": ""Imagery 3d post-event \u2014 fresh""}, {""factor"": ""Depth certainty"", ""delta"": 10, ""reason"": ""Near-zero depth \u2014 confidently not flooded""}, {""factor"": ""Coverage coherence"", ""delta"": 7, ""reason"": ""0% coverage \u2014 confidently dry""}]",0,,"{""sar"": ""dry"", ""optical"": ""abstain"", ""dem_hydrology"": ""dry""}"
NRIV-00030,"153 Molesworth St, Coraki NSW",100.0,5.33,0.0,20.0,19.71,Dispatch,93,Send adjuster — major flood damage likely,Satellite data at 153 Molesworth St indicates 5.3ft depth; dispatch per 93% confidence.,0,0,0.0,"[{""factor"": ""SAR recency"", ""delta"": 8, ""reason"": ""Imagery 3d post-event \u2014 fresh""}, {""factor"": ""Depth certainty"", ""delta"": 12, ""reason"": ""Deep water (5.3ft) \u2014 unambiguous""}, {""factor"": ""Coverage coherence"", ""delta"": 8, ""reason"": ""100% coverage \u2014 extensive, coherent""}]",0,,"{""sar"": ""flood"", ""optical"": ""abstain"", ""dem_hydrology"": ""flood""}"
NRIV-00031,"3 Tuckombil Rd, Coraki NSW",0.0,0.0,0.0,0.0,0.0,Remote-Deny,90,Deny remotely — no significant flooding detected by satellite,Satellite data at 3 Tuckombil Rd indicates 0.0ft depth; remote-deny per 90% confidence.,0,0,0.0,"[{""factor"": ""SAR recency"", ""delta"": 8, ""reason"": ""Imagery 3d post-event \u2014 fresh""}, {""factor"": ""Depth certainty"", ""delta"": 10, ""reason"": ""Near-zero depth \u2014 confidently not flooded""}, {""factor"": ""Coverage coherence"", ""delta"": 7, ""reason"": ""0% coverage \u2014 confidently dry""}]",0,,"{""sar"": ""dry"", ""optical"": ""abstain"", ""dem_hydrology"": ""dry""}"
NRIV-00032,"138 Mill Rd, Coraki NSW",0.0,0.0,0.0,0.0,0.0,Remote-Deny,90,Deny remotely — no significant flooding detected by satellite,Satellite data at 138 Mill Rd indicates 0.0ft depth; remote-deny per 90% confidence.,0,0,0.0,"[{""factor"": ""SAR recency"", ""delta"": 8, ""reason"": ""Imagery 3d post-event \u2014 fresh""}, {""factor"": ""Depth certainty"", ""delta"": 10, ""reason"": ""Near-zero depth \u2014 confidently not flooded""}, {""factor"": ""Coverage coherence"", ""delta"": 7, ""reason"": ""0% coverage \u2014 confidently dry""}]",0,,"{""sar"": ""dry"", ""optical"": ""abstain"", ""dem_hydrology"": ""dry""}"
NRIV-00033,"76 Codrington Rd, Coraki NSW",0.0,0.0,0.0,0.0,0.0,Remote-Deny,90,Deny remotely — no significant flooding detected by satellite,Satellite data at 76 Codrington Rd indicates 0.0ft depth; remote-deny per 90% confidence.,0,0,0.0,"[{""factor"": ""SAR recency"", ""delta"": 8, ""reason"": ""Imagery 3d post-event \u2014 fresh""}, {""factor"": ""Depth certainty"", ""delta"": 10, ""reason"": ""Near-zero depth \u2014 confidently not flooded""}, {""factor"": ""Coverage coherence"", ""delta"": 7, ""reason"": ""0% coverage \u2014 confidently dry""}]",0,,"{""sar"": ""dry"", ""optical"": ""abstain"", ""dem_hydrology"": ""dry""}"
NRIV-00034,"185 Wilson St, Coraki NSW",0.0,0.0,0.0,0.0,0.0,Remote-Deny,90,Deny remotely — no significant flooding detected by satellite,Satellite data at 185 Wilson St indicates 0.0ft depth; remote-deny per 90% confidence.,0,0,0.0,"[{""factor"": ""SAR recency"", ""delta"": 8, ""reason"": ""Imagery 3d post-event \u2014 fresh""}, {""factor"": ""Depth certainty"", ""delta"": 10, ""reason"": ""Near-zero depth \u2014 confidently not flooded""}, {""factor"": ""Coverage coherence"", ""delta"": 7, ""reason"": ""0% coverage \u2014 confidently dry""}]",0,,"{""sar"": ""dry"", ""optical"": ""abstain"", ""dem_hydrology"": ""abstain""}"
NRIV-00035,"46 Casino Rd, Woodburn NSW",100.0,4.05,0.0,20.0,19.7,Dispatch,93,Send adjuster — major flood damage likely,Satellite data at 46 Casino Rd indicates 4.0ft depth; dispatch per 93% confidence.,0,0,0.0,"[{""factor"": ""SAR recency"", ""delta"": 8, ""reason"": ""Imagery 3d post-event \u2014 fresh""}, {""factor"": ""Depth certainty"", ""delta"": 12, ""reason"": ""Deep water (4.0ft) \u2014 unambiguous""}, {""factor"": ""Coverage coherence"", ""delta"": 8, ""reason"": ""100% coverage \u2014 extensive, coherent""}]",0,,"{""sar"": ""flood"", ""optical"": ""abstain"", ""dem_hydrology"": ""flood""}"
NRIV-00036,"77 Tuckombil Rd, Woodburn NSW",100.0,3.25,0.0,20.0,19.7,Dispatch,88,Send adjuster — major flood damage likely,Satellite data at 77 Tuckombil Rd indicates 3.2ft depth; dispatch per 88% confidence.,0,0,0.0,"[{""factor"": ""SAR recency"", ""delta"": 8, ""reason"": ""Imagery 3d post-event \u2014 fresh""}, {""factor"": ""Depth certainty"", ""delta"": 7, ""reason"": ""Moderate depth (3.2ft) \u2014 clear signal""}, {""factor"": ""Coverage coherence"", ""delta"": 8, ""reason"": ""100% coverage \u2014 extensive, coherent""}]",0,,"{""sar"": ""flood"", ""optical"": ""abstain"", ""dem_hydrology"": ""flood""}"
NRIV-00037,"96 Wyrallah Rd, Woodburn NSW",99.4,2.42,0.0,20.0,19.74,Dispatch,88,Send adjuster — extensive property flooding detected,Satellite data at 96 Wyrallah Rd indicates 2.4ft depth; dispatch per 88% confidence.,0,0,0.0,"[{""factor"": ""SAR recency"", ""delta"": 8, ""reason"": ""Imagery 3d post-event \u2014 fresh""}, {""factor"": ""Depth certainty"", ""delta"": 7, ""reason"": ""Moderate depth (2.4ft) \u2014 clear signal""}, {""factor"": ""Coverage coherence"", ""delta"": 8, ""reason"": ""99% coverage \u2014 extensive, coherent""}]",0,,"{""sar"": ""flood"", ""optical"": ""abstain"", ""dem_hydrology"": ""abstain""}"
NRIV-00038,"136 River Rd, Woodburn NSW",100.0,5.7,0.0,20.0,19.71,Dispatch,93,Send adjuster — major flood damage likely,Satellite data at 136 River Rd indicates 5.7ft depth; dispatch per 93% confidence.,0,0,0.0,"[{""factor"": ""SAR recency"", ""delta"": 8, ""reason"": ""Imagery 3d post-event \u2014 fresh""}, {""factor"": ""Depth certainty"", ""delta"": 12, ""reason"": ""Deep water (5.7ft) \u2014 unambiguous""}, {""factor"": ""Coverage coherence"", ""delta"": 8, ""reason"": ""100% coverage \u2014 extensive, coherent""}]",0,,"{""sar"": ""flood"", ""optical"": ""abstain"", ""dem_hydrology"": ""flood""}"
NRIV-00039,"29 Pacific Hwy, Woodburn NSW",100.0,9.33,0.0,20.0,19.75,Dispatch,93,Send adjuster — major flood damage likely,Satellite data at 29 Pacific Hwy indicates 9.3ft depth; dispatch per 93% confidence.,0,0,0.0,"[{""factor"": ""SAR recency"", ""delta"": 8, ""reason"": ""Imagery 3d post-event \u2014 fresh""}, {""factor"": ""Depth certainty"", ""delta"": 12, ""reason"": ""Deep water (9.3ft) \u2014 unambiguous""}, {""factor"": ""Coverage coherence"", ""delta"": 8, ""reason"": ""100% coverage \u2014 extensive, coherent""}]",0,,"{""sar"": ""flood"", ""optical"": ""abstain"", ""dem_hydrology"": ""flood""}"
NRIV-00040,"79 Bridge St, Woodburn NSW",100.0,5.01,0.0,20.0,19.7,Dispatch,93,Send adjuster — major flood damage likely,Satellite data at 79 Bridge St indicates 5.0ft depth; dispatch per 93% confidence.,0,0,0.0,"[{""factor"": ""SAR recency"", ""delta"": 8, ""reason"": ""Imagery 3d post-event \u2014 fresh""}, {""factor"": ""Depth certainty"", ""delta"": 12, ""reason"": ""Deep water (5.0ft) \u2014 unambiguous""}, {""factor"": ""Coverage coherence"", ""delta"": 8, ""reason"": ""100% coverage \u2014 extensive, coherent""}]",0,,"{""sar"": ""flood"", ""optical"": ""abstain"", ""dem_hydrology"": ""flood""}"
