property_id,address,latitude,longitude
NRIV-00049,"57 River Rd, Woodburn NSW",-29.089324,153.409754
NRIV-00050,"59 Richmond Tce, Woodburn NSW",-29.091393,153.420524
NRIV-00051,"19 Casino Rd, Coraki NSW",-29.077733,153.201439
NRIV-00052,"55 Casino Rd, Coraki NSW",-29.080403,153.209843
NRIV-00053,"147 Bagotville Rd, Coraki NSW",-29.080826,153.220075
NRIV-00054,"207 Codrington Rd, Coraki NSW",-29.079464,153.228638
NRIV-00055,"111 Pacific Hwy, Coraki NSW",-29.080593,153.235054
NRIV-00056,"187 River Rd, Coraki NSW",-29.079661,153.245701
NRIV-00057,"26 River Rd, Coraki NSW",-29.078661,153.256937
NRIV-00058,"28 Bridge St, Coraki NSW",-29.079744,153.263524
NRIV-00059,"36 Codrington Rd, Coraki NSW",-29.080588,153.273478
NRIV-00060,"20 Molesworth St, Coraki NSW",-29.080621,153.282351
NRIV-00061,"26 River Rd, Woodburn NSW",-29.078123,153.293091
NRIV-00062,"4 Richmond Tce, Woodburn NSW",-29.078746,153.300996
NRIV-00063,"43 Codrington Rd, Woodburn NSW",-29.077649,153.311395
NRIV-00064,"103 River Rd, Woodburn NSW",-29.079412,153.318022
NRIV-00065,"100 Mill Rd, Woodburn NSW",-29.080696,153.326342
NRIV-00066,"74 Codrington Rd, Woodburn NSW",-29.077649,153.338641
NRIV-00067,"201 Casino Rd, Woodburn NSW",-29.078568,153.347589
NRIV-00068,"49 Mill Rd, Woodburn NSW",-29.078707,153.35578
NRIV-00069,"189 Casino Rd, Woodburn NSW",-29.080484,153.363234
NRIV-00070,"13 Bagotville Rd, Woodburn NSW",-29.081111,153.373421
NRIV-00071,"136 Wyrallah Rd, Woodburn NSW",-29.079448,153.385011
NRIV-00072,"218 Wyrallah Rd, Woodburn NSW",-29.081127,153.392531
NRIV-00073,"61 Codrington Rd, Woodburn NSW",-29.081081,153.399939
NRIV-00074,"64 Bagotville Rd, Woodburn NSW",-29.080875,153.412394
NRIV-00075,"108 Tuckombil Rd, Woodburn NSW",-29.078977,153.420478
NRIV-00076,"67 Bridge St, Coraki NSW",-29.068698,153.200091
NRIV-00077,"68 Codrington Rd, Coraki NSW",-29.068353,153.208423
NRIV-00078,"118 Pacific Hwy, Coraki NSW",-29.070509,153.218915
NRIV-00079,"3 Molesworth St, Coraki NSW",-29.067316,153.229243
NRIV-00080,"26 Richmond Tce, Coraki NSW",-29.068548,153.236919
NRIV-00081,"34 Pacific Hwy, Coraki NSW",-29.068882,153.245857
NRIV-00082,"95 Mill Rd, Coraki NSW",-29.067509,153.256517
NRIV-00083,"181 Mill Rd, Coraki NSW",-29.070401,153.265502
NRIV-00084,"168 Casino Rd, Coraki NSW",-29.068586,153.275282
NRIV-00085,"77 Tuckombil Rd, Coraki NSW",-29.071001,153.283768
NRIV-00086,"68 Richmond Tce, Woodburn NSW",-29.070618,153.293179
NRIV-00087,"40 Mill Rd, Woodburn NSW",-29.067473,153.301803
NRIV-00088,"88 Bridge St, Woodburn NSW",-29.069905,153.308843
NRIV-00089,"130 Molesworth St, Woodburn NSW",-29.068282,153.320578
NRIV-00090,"14 Richmond Tce, Woodburn NSW",-29.070028,153.329966
NRIV-00091,"12 River Rd, Woodburn NSW",-29.068495,153.338817
NRIV-00092,"68 Wyrallah Rd, Woodburn NSW",-29.069698,153.34519
NRIV-00093,"110 Casino Rd, Woodburn NSW",-29.068067,153.35604
NRIV-00094,"177 Wyrallah Rd, Woodburn NSW",-29.070994,153.363301
NRIV-00095,"150 Casino Rd, Woodburn NSW",-29.06885,153.375505
NRIV-00096,"79 Pacific Hwy, Woodburn NSW",-29.07044,153.381843
NRIV-00097,"11 Pacific Hwy, Woodburn NSW",-29.067436,153.393684
NRIV-00098,"27 Pacific Hwy, Woodburn NSW",-29.070192,153.400665
NRIV-00099,"105 Bagotville Rd, Woodburn NSW",-29.067912,153.41237
NRIV-00100,"61 Wyrallah Rd, Woodburn NSW",-29.068034,153.421703
NRIV-00101,"106 River Rd, Coraki NSW",-29.056805,153.201243
NRIV-00102,"201 Codrington Rd, Coraki NSW",-29.059992,153.210865
NRIV-00103,"208 Bridge St, Coraki NSW",-29.057501,153.21979
NRIV-00104,"28 Codrington Rd, Coraki NSW",-29.059642,153.228649
NRIV-00105,"57 Bridge St, Coraki NSW",-29.057221,153.238101
NRIV-00106,"79 Bridge St, Coraki NSW",-29.057443,153.245675
NRIV-00107,"103 Pacific Hwy, Coraki NSW",-29.059818,153.25564
NRIV-00108,"198 Mill Rd, Coraki NSW",-29.059595,153.262444
NRIV-00109,"174 Casino Rd, Coraki NSW",-29.059305,153.273371
NRIV-00110,"67 Wyrallah Rd, Coraki NSW",-29.059385,153.28061
NRIV-00111,"10 Richmond Tce, Coraki NSW",-29.058387,153.293601
NRIV-00112,"202 Pacific Hwy, Woodburn NSW",-29.058323,153.300216
NRIV-00113,"30 Codrington Rd, Woodburn NSW",-29.058964,153.311937
NRIV-00114,"12 Wilson St, Woodburn NSW",-29.057112,153.317927
NRIV-00115,"207 Casino Rd, Woodburn NSW",-29.058965,153.328413
NRIV-00116,"189 Tuckombil Rd, Woodburn NSW",-29.057962,153.339261
NRIV-00117,"171 Pacific Hwy, Woodburn NSW",-29.059922,153.346392
NRIV-00118,"32 Wilson St, Woodburn NSW",-29.058217,153.356487
NRIV-00119,"171 Codrington Rd, Woodburn NSW",-29.057109,153.365028
NRIV-00120,"142 Wyrallah Rd, Woodburn NSW",-29.059405,153.374956
NRIV-00121,"98 Tuckombil Rd, Woodburn NSW",-29.059942,153.383993
NRIV-00122,"146 Mill Rd, Woodburn NSW",-29.057717,153.391196
NRIV-00123,"78 Mill Rd, Woodburn NSW",-29.059085,153.403002
NRIV-00124,"156 Tuckombil Rd, Woodburn NSW",-29.059869,153.411976
NRIV-00125,"173 Bridge St, Woodburn NSW",-29.059421,153.419767
NRIV-00126,"204 Wilson St, Coraki NSW",-29.048342,153.201175
NRIV-00127,"132 Tuckombil Rd, Coraki NSW",-29.049708,153.207506
NRIV-00128,"210 Bridge St, Coraki NSW",-29.047855,153.217674
NRIV-00129,"51 Wyrallah Rd, Coraki NSW",-29.047696,153.226399
NRIV-00130,"122 Bagotville Rd, Coraki NSW",-29.050289,153.235646
NRIV-00131,"107 Tuckombil Rd, Coraki NSW",-29.046988,153.244125
NRIV-00132,"99 Molesworth St, Coraki NSW",-29.048084,153.255873
NRIV-00133,"177 River Rd, Coraki NSW",-29.048788,153.262757
NRIV-00134,"28 Codrington Rd, Coraki NSW",-29.046816,153.274775
NRIV-00135,"179 Casino Rd, Coraki NSW",-29.049512,153.283716
NRIV-00136,"218 Richmond Tce, Coraki NSW",-29.048529,153.291896
NRIV-00137,"171 Casino Rd, Coraki NSW",-29.048561,153.302039
NRIV-00138,"194 Molesworth St, Woodburn NSW",-29.046436,153.310382
NRIV-00139,"130 Codrington Rd, Woodburn NSW",-29.047936,153.320044
NRIV-00140,"41 Wilson St, Woodburn NSW",-29.047065,153.328525
NRIV-00141,"193 Bridge St, Woodburn NSW",-29.046941,153.3373
NRIV-00142,"200 Casino Rd, Woodburn NSW",-29.047028,153.345776
NRIV-00143,"113 Richmond Tce, Woodburn NSW",-29.048449,153.35479
NRIV-00144,"86 Pacific Hwy, Woodburn NSW",-29.047533,153.363938
NRIV-00145,"39 Bridge St, Woodburn NSW",-29.046815,153.372489
NRIV-00146,"55 Richmond Tce, Woodburn NSW",-29.048855,153.381945
NRIV-00147,"120 Codrington Rd, Woodburn NSW",-29.048728,153.391824
NRIV-00148,"100 Bagotville Rd, Woodburn NSW",-29.050138,153.402998
NRIV-00149,"196 Bagotville Rd, Woodburn NSW",-29.046603,153.408911
NRIV-00150,"91 Mill Rd, Woodburn NSW",-29.048866,153.418024
NRIV-00151,"214 Codrington Rd, Coraki NSW",-29.037051,153.201414
NRIV-00152,"205 Bagotville Rd, Coraki NSW",-29.037912,153.210105
NRIV-00153,"70 Codrington Rd, Coraki NSW",-29.036473,153.218286
NRIV-00154,"172 Tuckombil Rd, Coraki NSW",-29.038122,153.227055
NRIV-00155,"216 Molesworth St, Coraki NSW",-29.036872,153.237563
NRIV-00156,"137 River Rd, Coraki NSW",-29.036386,153.247756
NRIV-00157,"170 River Rd, Coraki NSW",-29.036437,153.255368
NRIV-00158,"119 Wyrallah Rd, Coraki NSW",-29.039729,153.263881
NRIV-00159,"55 Molesworth St, Coraki NSW",-29.039863,153.27285
NRIV-00160,"98 Mill Rd, Coraki NSW",-29.038757,153.283545
NRIV-00161,"65 Richmond Tce, Coraki NSW",-29.037056,153.292994
NRIV-00162,"14 Pacific Hwy, Coraki NSW",-29.038183,153.301829
NRIV-00163,"167 River Rd, Coraki NSW",-29.039168,153.308274
NRIV-00164,"52 River Rd, Woodburn NSW",-29.037048,153.320965
NRIV-00165,"122 Tuckombil Rd, Woodburn NSW",-29.037579,153.327288
NRIV-00166,"120 Wilson St, Woodburn NSW",-29.039607,153.339291
NRIV-00167,"156 Bagotville Rd, Woodburn NSW",-29.03904,153.346142
NRIV-00168,"200 Wyrallah Rd, Woodburn NSW",-29.03621,153.356707
NRIV-00169,"7 Mill Rd, Woodburn NSW",-29.036206,153.363432
NRIV-00170,"97 Codrington Rd, Woodburn NSW",-29.037761,153.375799
NRIV-00171,"152 Wilson St, Woodburn NSW",-29.036299,153.382127
NRIV-00172,"179 Mill Rd, Woodburn NSW",-29.036742,153.391471
NRIV-00173,"31 Bagotville Rd, Woodburn NSW",-29.036663,153.402068
NRIV-00174,"110 Tuckombil Rd, Woodburn NSW",-29.036934,153.410222
NRIV-00175,"88 River Rd, Woodburn NSW",-29.038582,153.420024
NRIV-00176,"28 Codrington Rd, Coraki NSW",-29.026344,153.201289
NRIV-00177,"213 Molesworth St, Coraki NSW",-29.025899,153.209709
NRIV-00178,"188 Casino Rd, Coraki NSW",-29.026913,153.218075
NRIV-00179,"207 Casino Rd, Coraki NSW",-29.02588,153.22658
NRIV-00180,"212 Wilson St, Coraki NSW",-29.026643,153.236526
NRIV-00181,"63 Richmond Tce, Coraki NSW",-29.027372,153.245123
NRIV-00182,"193 Molesworth St, Coraki NSW",-29.028626,153.254803
NRIV-00183,"87 River Rd, Coraki NSW",-29.027463,153.264839
NRIV-00184,"125 Bridge St, Coraki NSW",-29.027765,153.272633
NRIV-00185,"72 Bagotville Rd, Coraki NSW",-29.028323,153.281533
NRIV-00186,"3 Casino Rd, Coraki NSW",-29.026937,153.290772
NRIV-00187,"185 Codrington Rd, Coraki NSW",-29.02595,153.299176
NRIV-00188,"177 Molesworth St, Coraki NSW",-29.027788,153.311033
NRIV-00189,"203 River Rd, Woodburn NSW",-29.027158,153.31913
NRIV-00190,"178 Bridge St, Woodburn NSW",-29.02937,153.32722
NRIV-00191,"122 Casino Rd, Woodburn NSW",-29.028517,153.337826
NRIV-00192,"191 Casino Rd, Woodburn NSW",-29.027618,153.346369
NRIV-00193,"70 Mill Rd, Woodburn NSW",-29.028419,153.356645
NRIV-00194,"50 Pacific Hwy, Woodburn NSW",-29.028736,153.363483
NRIV-00195,"196 Wilson St, Woodburn NSW",-29.029264,153.37431
NRIV-00196,"124 Mill Rd, Woodburn NSW",-29.029001,153.382199
NRIV-00197,"135 Bagotville Rd, Woodburn NSW",-29.026844,153.394406
NRIV-00198,"50 Mill Rd, Woodburn NSW",-29.02861,153.400069
NRIV-00199,"4 Wilson St, Woodburn NSW",-29.028832,153.409551
NRIV-00200,"14 Casino Rd, Broadwater NSW",-29.027605,153.419097
NRIV-00201,"164 Molesworth St, Coraki NSW",-29.018251,153.201776
NRIV-00202,"73 Molesworth St, Coraki NSW",-29.019009,153.207216
NRIV-00203,"14 Mill Rd, Coraki NSW",-29.017504,153.217696
NRIV-00204,"211 Richmond Tce, Coraki NSW",-29.015655,153.227411
NRIV-00205,"162 Tuckombil Rd, Coraki NSW",-29.017817,153.234963
NRIV-00206,"145 Mill Rd, Coraki NSW",-29.019205,153.24443
NRIV-00207,"143 Codrington Rd, Coraki NSW",-29.019079,153.253993
NRIV-00208,"58 Casino Rd, Coraki NSW",-29.016994,153.26533
NRIV-00209,"77 Bagotville Rd, Coraki NSW",-29.017898,153.274967
NRIV-00210,"159 River Rd, Coraki NSW",-29.015459,153.281722
NRIV-00211,"196 Bridge St, Coraki NSW",-29.016981,153.292627
NRIV-00212,"21 Wyrallah Rd, Coraki NSW",-29.016917,153.299892
NRIV-00213,"41 River Rd, Coraki NSW",-29.01846,153.310208
NRIV-00214,"121 Mill Rd, Coraki NSW",-29.017785,153.319924
NRIV-00215,"73 Wilson St, Woodburn NSW",-29.019289,153.327486
NRIV-00216,"60 Mill Rd, Woodburn NSW",-29.015981,153.335785
NRIV-00217,"170 Bridge St, Woodburn NSW",-29.016268,153.347167
NRIV-00218,"166 Wyrallah Rd, Woodburn NSW",-29.017719,153.356012
NRIV-00219,"19 River Rd, Woodburn NSW",-29.015786,153.366307
NRIV-00220,"192 Bagotville Rd, Woodburn NSW",-29.018756,153.373397
NRIV-00221,"120 Wilson St, Woodburn NSW",-29.015735,153.38309
NRIV-00222,"70 Casino Rd, Woodburn NSW",-29.018203,153.39211
NRIV-00223,"154 River Rd, Broadwater NSW",-29.017259,153.401418
NRIV-00224,"155 Mill Rd, Broadwater NSW",-29.015862,153.411771
NRIV-00225,"173 Bagotville Rd, Broadwater NSW",-29.019316,153.418916
NRIV-00226,"196 Tuckombil Rd, Coraki NSW",-29.006748,153.198083
NRIV-00227,"196 Wyrallah Rd, Coraki NSW",-29.005811,153.209472
NRIV-00228,"72 Wyrallah Rd, Coraki NSW",-29.007215,153.218939
NRIV-00229,"209 Molesworth St, Coraki NSW",-29.005109,153.227244
NRIV-00230,"105 Pacific Hwy, Coraki NSW",-29.005221,153.236547
NRIV-00231,"42 Pacific Hwy, Coraki NSW",-29.007813,153.244252
NRIV-00232,"170 Codrington Rd, Coraki NSW",-29.00745,153.254982
NRIV-00233,"117 Richmond Tce, Coraki NSW",-29.005843,153.264367
NRIV-00234,"198 Codrington Rd, Coraki NSW",-29.007839,153.272626
NRIV-00235,"1 Tuckombil Rd, Coraki NSW",-29.005637,153.2838
NRIV-00236,"14 Bridge St, Coraki NSW",-29.005619,153.291515
NRIV-00237,"128 Tuckombil Rd, Coraki NSW",-29.007023,153.301324
NRIV-00238,"69 Casino Rd, Coraki NSW",-29.007329,153.308206
NRIV-00239,"179 Molesworth St, Coraki NSW",-29.008573,153.318319
NRIV-00240,"156 Bridge St, Woodburn NSW",-29.008611,153.330226
NRIV-00241,"4 Casino Rd, Woodburn NSW",-29.006258,153.336743
NRIV-00242,"216 Richmond Tce, Woodburn NSW",-29.007465,153.345565
NRIV-00243,"214 Wyrallah Rd, Woodburn NSW",-29.007251,153.354303
NRIV-00244,"131 Wilson St, Woodburn NSW",-29.007103,153.365866
NRIV-00245,"121 Bridge St, Woodburn NSW",-29.008003,153.375506
NRIV-00246,"49 Bagotville Rd, Broadwater NSW",-29.00727,153.381912
NRIV-00247,"18 Mill Rd, Broadwater NSW",-29.007064,153.394017
NRIV-00248,"88 Casino Rd, Broadwater NSW",-29.006006,153.403084
NRIV-00249,"186 Mill Rd, Broadwater NSW",-29.008028,153.408844
NRIV-00250,"169 Molesworth St, Broadwater NSW",-29.005747,153.42032
NRIV-00251,"124 Pacific Hwy, Coraki NSW",-28.995313,153.199786
NRIV-00252,"97 Molesworth St, Coraki NSW",-28.997444,153.210218
NRIV-00253,"179 Bridge St, Coraki NSW",-28.995043,153.219812
NRIV-00254,"199 Codrington Rd, Coraki NSW",-28.996487,153.226434
NRIV-00255,"181 Codrington Rd, Coraki NSW",-28.9986,153.237645
NRIV-00256,"211 Tuckombil Rd, Coraki NSW",-28.99723,153.246488
NRIV-00257,"10 Wyrallah Rd, Coraki NSW",-28.994851,153.254981
NRIV-00258,"26 Molesworth St, Coraki NSW",-28.996765,153.264527
NRIV-00259,"4 Wilson St, Coraki NSW",-28.998375,153.274975
NRIV-00260,"40 Richmond Tce, Coraki NSW",-28.998198,153.283984
NRIV-00261,"87 Bagotville Rd, Coraki NSW",-28.996896,153.293543
NRIV-00262,"219 Pacific Hwy, Coraki NSW",-28.996003,153.301433
NRIV-00263,"98 Pacific Hwy, Coraki NSW",-28.995365,153.311437
NRIV-00264,"125 Casino Rd, Coraki NSW",-28.996267,153.320716
NRIV-00265,"162 Tuckombil Rd, Coraki NSW",-28.998631,153.326607
NRIV-00266,"192 Richmond Tce, Woodburn NSW",-28.99509,153.33949
NRIV-00267,"163 Wilson St, Woodburn NSW",-28.997038,153.34506
NRIV-00268,"178 Mill Rd, Woodburn NSW",-28.995284,153.355608
NRIV-00269,"204 River Rd, Broadwater NSW",-28.99516,153.363184
NRIV-00270,"38 Bridge St, Broadwater NSW",-28.997601,153.373666
NRIV-00271,"203 Wyrallah Rd, Broadwater NSW",-28.99665,153.383597
NRIV-00272,"98 Bagotville Rd, Broadwater NSW",-28.998094,153.390816
NRIV-00273,"150 Wyrallah Rd, Broadwater NSW",-28.996042,153.401657
NRIV-00274,"118 Mill Rd, Broadwater NSW",-28.997845,153.411385
NRIV-00275,"120 Mill Rd, Broadwater NSW",-28.996107,153.421596
NRIV-00276,"114 Pacific Hwy, Coraki NSW",-28.985741,153.198632
NRIV-00277,"109 Wilson St, Coraki NSW",-28.984501,153.208363
NRIV-00278,"51 Codrington Rd, Coraki NSW",-28.987451,153.219715
NRIV-00279,"98 Bagotville Rd, Coraki NSW",-28.985038,153.225927
NRIV-00280,"180 Mill Rd, Coraki NSW",-28.987016,153.23585
NRIV-00281,"102 Mill Rd, Coraki NSW",-28.988364,153.247153
NRIV-00282,"200 Wilson St, Coraki NSW",-28.988419,153.25646
NRIV-00283,"191 Molesworth St, Coraki NSW",-28.984557,153.265809
NRIV-00284,"199 Bridge St, Coraki NSW",-28.98512,153.274945
NRIV-00285,"163 Bridge St, Coraki NSW",-28.986023,153.281909
NRIV-00286,"185 Tuckombil Rd, Coraki NSW",-28.985968,153.292378
NRIV-00287,"25 Tuckombil Rd, Coraki NSW",-28.985728,153.29938
NRIV-00288,"113 River Rd, Coraki NSW",-28.985866,153.309236
NRIV-00289,"24 Mill Rd, Coraki NSW",-28.986133,153.320096
NRIV-00290,"52 Wyrallah Rd, Coraki NSW",-28.987145,153.327995
NRIV-00291,"94 Casino Rd, Coraki NSW",-28.985306,153.339006
NRIV-00292,"43 Mill Rd, Broadwater NSW",-28.986444,153.345757
NRIV-00293,"207 Mill Rd, Broadwater NSW",-28.984795,153.35761
NRIV-00294,"30 Molesworth St, Broadwater NSW",-28.985465,153.364355
NRIV-00295,"58 Tuckombil Rd, Broadwater NSW",-28.9846,153.37273
NRIV-00296,"217 Casino Rd, Broadwater NSW",-28.985555,153.385253
NRIV-00297,"4 Mill Rd, Broadwater NSW",-28.986989,153.393663
NRIV-00298,"173 Wilson St, Broadwater NSW",-28.986305,153.401486
NRIV-00299,"211 Tuckombil Rd, Broadwater NSW",-28.985762,153.411172
NRIV-00300,"60 Molesworth St, Broadwater NSW",-28.98469,153.418433
NRIV-00301,"144 Pacific Hwy, Coraki NSW",-28.978029,153.201537
NRIV-00302,"17 Tuckombil Rd, Coraki NSW",-28.974468,153.208052
NRIV-00303,"78 Tuckombil Rd, Coraki NSW",-28.974834,153.219971
NRIV-00304,"10 Mill Rd, Coraki NSW",-28.976496,153.226059
NRIV-00305,"61 Casino Rd, Coraki NSW",-28.974145,153.235131
NRIV-00306,"172 Wilson St, Coraki NSW",-28.977586,153.245648
NRIV-00307,"151 Wilson St, Coraki NSW",-28.975343,153.255161
NRIV-00308,"168 Richmond Tce, Coraki NSW",-28.975223,153.265708
NRIV-00309,"72 River Rd, Coraki NSW",-28.974794,153.273796
NRIV-00310,"114 Bridge St, Coraki NSW",-28.975368,153.281369
NRIV-00311,"176 Pacific Hwy, Coraki NSW",-28.974707,153.290064
NRIV-00312,"92 River Rd, Coraki NSW",-28.975951,153.302745
NRIV-00313,"32 Molesworth St, Coraki NSW",-28.976536,153.308759
NRIV-00314,"164 Bagotville Rd, Coraki NSW",-28.977762,153.318015
NRIV-00315,"86 Bridge St, Coraki NSW",-28.974245,153.326536
NRIV-00316,"53 Richmond Tce, Broadwater NSW",-28.974174,153.338648
NRIV-00317,"151 Bridge St, Broadwater NSW",-28.97481,153.346883
NRIV-00318,"199 Wyrallah Rd, Broadwater NSW",-28.974877,153.354765
NRIV-00319,"71 Wyrallah Rd, Broadwater NSW",-28.974974,153.365384
NRIV-00320,"205 Wyrallah Rd, Broadwater NSW",-28.974179,153.374328
NRIV-00321,"34 River Rd, Broadwater NSW",-28.977689,153.384799
NRIV-00322,"151 Pacific Hwy, Broadwater NSW",-28.976696,153.393654
NRIV-00323,"33 Wilson St, Broadwater NSW",-28.978066,153.400728
NRIV-00324,"17 Molesworth St, Broadwater NSW",-28.976445,153.409288
NRIV-00325,"152 Richmond Tce, Broadwater NSW",-28.976336,153.419448
NRIV-00326,"158 River Rd, Tuncester NSW",-28.965998,153.198886
NRIV-00327,"169 Casino Rd, Tuncester NSW",-28.964897,153.210802
NRIV-00328,"8 River Rd, Tuncester NSW",-28.9666,153.218907
NRIV-00329,"110 Tuckombil Rd, Bungawalbin NSW",-28.963812,153.228889
NRIV-00330,"114 Richmond Tce, Bungawalbin NSW",-28.967375,153.237516
NRIV-00331,"38 Richmond Tce, Bungawalbin NSW",-28.964209,153.245122
NRIV-00332,"150 Casino Rd, Bungawalbin NSW",-28.967302,153.255497
NRIV-00333,"153 Casino Rd, Bungawalbin NSW",-28.964958,153.26369
NRIV-00334,"111 Richmond Tce, Bungawalbin NSW",-28.966627,153.273356
NRIV-00335,"168 Tuckombil Rd, Bungawalbin NSW",-28.964634,153.280958
NRIV-00336,"56 Codrington Rd, Bungawalbin NSW",-28.964296,153.291872
NRIV-00337,"87 Molesworth St, Bungawalbin NSW",-28.966,153.299747
NRIV-00338,"81 Codrington Rd, Bungawalbin NSW",-28.966212,153.310918
NRIV-00339,"40 Tuckombil Rd, Bungawalbin NSW",-28.966556,153.318186
NRIV-00340,"213 Richmond Tce, Bungawalbin NSW",-28.964115,153.326602
NRIV-00341,"190 Pacific Hwy, Bungawalbin NSW",-28.967434,153.335886
NRIV-00342,"151 Casino Rd, Broadwater NSW",-28.964559,153.346892
NRIV-00343,"106 Pacific Hwy, Broadwater NSW",-28.96556,153.356513
NRIV-00344,"109 Wilson St, Broadwater NSW",-28.964312,153.366765
NRIV-00345,"80 Pacific Hwy, Broadwater NSW",-28.967601,153.373317
NRIV-00346,"40 Tuckombil Rd, Broadwater NSW",-28.967392,153.383363
NRIV-00347,"90 Casino Rd, Broadwater NSW",-28.965878,153.393889
NRIV-00348,"147 Bridge St, Broadwater NSW",-28.966336,153.402717
NRIV-00349,"197 Bagotville Rd, Broadwater NSW",-28.964578,153.412214
NRIV-00350,"7 Bagotville Rd, Broadwater NSW",-28.965352,153.420571
NRIV-00351,"69 River Rd, Tuncester NSW",-28.953768,153.201318
NRIV-00352,"80 Pacific Hwy, Tuncester NSW",-28.956762,153.209977
NRIV-00353,"37 Bagotville Rd, Tuncester NSW",-28.95608,153.217059
NRIV-00354,"190 Tuckombil Rd, Tuncester NSW",-28.954854,153.225778
NRIV-00355,"136 Bridge St, Bungawalbin NSW",-28.953597,153.235034
NRIV-00356,"41 Pacific Hwy, Bungawalbin NSW",-28.955979,153.245648
NRIV-00357,"146 Bagotville Rd, Bungawalbin NSW",-28.956237,153.254298
NRIV-00358,"41 Bagotville Rd, Bungawalbin NSW",-28.957144,153.262377
NRIV-00359,"114 Tuckombil Rd, Bungawalbin NSW",-28.957285,153.27166
NRIV-00360,"107 Mill Rd, Bungawalbin NSW",-28.955788,153.282928
NRIV-00361,"89 Codrington Rd, Bungawalbin NSW",-28.956622,153.291716
NRIV-00362,"152 Molesworth St, Bungawalbin NSW",-28.95704,153.301546
NRIV-00363,"57 Codrington Rd, Bungawalbin NSW",-28.955376,153.309234
NRIV-00364,"53 Mill Rd, Bungawalbin NSW",-28.953546,153.317386
